frame_idx,timestamp_ms,has_pose,inference_ms,mean_visibility_keep,mean_presence_keep,occluded_frac_keep,wrist_speed_m_s
0,0,1,173.08589999447577,0.5055367015302181,0.8208495037896293,0.6428571428571429,0.0
1,17,1,138.5512000124436,0.5003934891096183,0.597745523921081,0.6428571428571429,0.9103858218075861
2,33,1,135.12429999536835,0.4980274382978678,0.5847502196473735,0.6428571428571429,0.4942103496316371
3,50,1,136.66960000409745,0.4858058776174273,0.4379690241600786,0.6428571428571429,1.0368078843711532
4,67,1,133.6176000040723,0.4835453217050859,0.7346377266304833,0.6428571428571429,1.8581674435780855
5,84,1,135.56539999262895,0.474553878019963,0.6138222707169396,0.6428571428571429,0.46002711982198674
6,100,1,136.37259999813978,0.46831097826361656,0.6777169214827674,0.6428571428571429,0.5283144505660423
7,117,1,136.28009999229107,0.46651747450232506,0.6456185515437808,0.6428571428571429,0.493048263408752
8,134,1,133.66200000746176,0.4685292975710971,0.7364058515855244,0.6428571428571429,8.521050738360017
9,150,1,134.68799999100156,0.46397570547248634,0.674489921757153,0.6428571428571429,4.1289152064382995
10,167,1,134.82720000320114,0.4635552904967751,0.6777730105178696,0.6428571428571429,4.195527065961993
11,184,1,133.26380000216886,0.4708134417555162,0.7013570197990963,0.6428571428571429,1.5037306694622194
12,200,1,135.48650000302587,0.46967459257159916,0.708708575793675,0.6428571428571429,5.164106506341703
13,217,1,137.20959999773186,0.4816904528332608,0.7854375541210175,0.6428571428571429,0.8856450644420248
14,234,1,133.94480000715703,0.4925299058003085,0.7949416403259549,0.6428571428571429,1.7526871450629875
15,251,1,134.03690000995994,0.49976093348647865,0.7727398574352264,0.6428571428571429,2.409845551435005
16,267,1,135.20710000011604,0.5087998307176999,0.7553687691688538,0.5714285714285714,0.5399413151958905
17,284,1,134.84449998941272,0.5198641906359366,0.7199342761720929,0.5714285714285714,1.1611162193208098
18,301,1,135.21819999732543,0.5296701442982469,0.7997806370258331,0.5,0.9707017288870124
19,317,1,133.27550000394695,0.5393446457705328,0.7779108711651394,0.35714285714285715,1.7000972523477058
20,334,1,134.34220000635833,0.5483310374298266,0.7840120898825782,0.35714285714285715,0.8906010941811426
21,351,1,133.91820000833832,0.5558616489704166,0.721182681620121,0.35714285714285715,0.4149437878284757
22,367,1,133.83749999047723,0.5654784754983017,0.7836146099226815,0.35714285714285715,1.07127316306343
23,384,1,134.7576999978628,0.5727467063282218,0.7609069730554309,0.35714285714285715,0.5495999561441668
24,401,1,133.97870000335388,0.5703753954065698,0.6739944512290614,0.35714285714285715,0.8904342395723611
25,418,1,136.01900001231115,0.5766158875610147,0.7575143756611007,0.35714285714285715,0.35692214524032567
26,434,1,136.23239999287762,0.5792152929518904,0.7468376947300774,0.35714285714285715,0.27379879507969845
27,451,1,133.89300000562798,0.5764488984963724,0.762692357812609,0.35714285714285715,0.28878401882496213
28,468,1,133.97199999599252,0.5729498341679573,0.7748594901391438,0.35714285714285715,0.5504903841460499
29,484,1,133.92300000123214,0.5791836165423904,0.870070640529905,0.35714285714285715,0.7934683526307348
30,501,1,136.15889998618513,0.5844189205339977,0.8450258076190948,0.35714285714285715,0.11777567252690223
31,518,1,134.26560000516474,0.5851796474307775,0.8369414529630116,0.35714285714285715,0.323046675493221
32,534,1,134.60930000292137,0.5899338445493153,0.9281021782330104,0.35714285714285715,1.0709308991771571
33,551,1,134.04520000040065,0.5930707640945911,0.9141491396086556,0.35714285714285715,0.22074404893247038
34,568,1,133.04739999875892,0.6067714169621468,0.973733629499163,0.35714285714285715,0.3646999501702734
35,585,1,136.22980000218377,0.6316795551351139,0.9895264846937997,0.2857142857142857,0.389483986867397
36,601,1,134.3434000009438,0.644267378108842,0.9856988404478345,0.2857142857142857,1.107095460432195
37,618,1,133.36960000742693,0.6604430345552308,0.9854591233389718,0.2857142857142857,0.699911900733925
38,635,1,135.71469999442343,0.6851848598037448,0.987581444638116,0.2857142857142857,0.5924886244943933
39,651,1,137.38450000528246,0.71150974716459,0.9939462542533875,0.2857142857142857,0.29145039600359574
40,668,1,137.47080000757705,0.7366254265819278,0.9949041775294712,0.2857142857142857,1.1175480306695802
41,685,1,135.03489999857266,0.7552947891610009,0.9948882162570953,0.2857142857142857,0.6762900601663061
42,701,1,133.63300000492018,0.7734068717275348,0.9932331826005664,0.14285714285714285,0.45282078432382816
43,718,1,134.0368000091985,0.7912462992327554,0.9947642769132342,0.0,1.2867628157362327
44,735,1,135.28709999809507,0.8097488795007978,0.9949755498341152,0.0,2.3326336216891197
45,752,1,135.92080000671558,0.8260181418487004,0.9925949914114816,0.0,0.41677296110484974
46,768,1,133.61520000034943,0.8416500857898167,0.9952801380838666,0.0,0.21759423346772827
47,785,1,135.10179999866523,0.8560952629361834,0.9966346791812352,0.0,0.4991663579339481
48,802,1,134.7988999914378,0.8689635694026947,0.9966479156698499,0.0,0.09048434267287021
49,818,1,134.83999999880325,0.8786756140845162,0.993369575057711,0.0,0.3534936453742501
50,835,1,133.33549999515526,0.889312071459634,0.9954301204000201,0.0,0.19011260578600161
51,852,1,135.4021000006469,0.8954923408372062,0.9919581881591252,0.0,0.4521707988575822
52,868,1,135.62139999703504,0.9017178458826882,0.9932813899857658,0.0,0.16709450212421365
53,885,1,135.40650000504684,0.9089556166103908,0.9960253579275948,0.0,0.2399317971739274
54,902,1,134.27799999772105,0.915842069046838,0.9956801022802081,0.0,0.2832011013885886
55,919,1,133.91309999860823,0.9216925246374947,0.9943600084100451,0.0,0.8267034921812902
56,935,1,134.26000000617933,0.9254324095589774,0.9934224997247968,0.0,0.5737156187510548
57,952,1,133.57099999848288,0.9304828005177634,0.9971450098923275,0.0,0.3042670104373363
58,969,1,135.08490000094753,0.9348378351756504,0.9968545862606594,0.0,0.41901238197278573
59,985,1,136.7963999946369,0.9388209964547839,0.997590205499104,0.0,0.28877846449305483
60,1002,1,134.7622000030242,0.9422256393092019,0.9978785812854767,0.0,0.3909454312033883
61,1019,1,133.175900002243,0.9460461011954716,0.9987422909055438,0.0,0.2394332425864711
62,1035,1,133.6715999932494,0.9493786479745593,0.9983937059129987,0.0,0.47956282496537306
63,1052,1,134.45620000129566,0.9519410559109279,0.9985899584633964,0.0,0.25199050200400863
64,1069,1,136.96960000379477,0.9554385415145329,0.9984904953411647,0.0,0.56981564261917
65,1086,1,135.33079999615438,0.9575093601431165,0.9987670651503971,0.0,0.5378925898112642
66,1102,1,134.2778999969596,0.960861725466592,0.999065237385886,0.0,0.29420005671739424
67,1119,1,134.6789999952307,0.9627921666417804,0.9992412967341286,0.0,0.31946622721629014
68,1136,1,134.43250001000706,0.9650543204375676,0.9990511579172952,0.0,0.5603528917549101
69,1152,1,135.56740000785794,0.9662183821201324,0.9987160989216396,0.0,0.5799733426878598
70,1169,1,134.1247999953339,0.9681533106735775,0.998651670558112,0.0,0.2998647184948392
71,1186,1,135.4367000021739,0.9700904403414045,0.9990697715963636,0.0,0.20386347263958327
72,1202,1,135.08019999426324,0.9721615740231105,0.9990920765059335,0.0,0.2703316459199329
73,1219,1,135.6067000015173,0.9741231117929731,0.9990609671388354,0.0,0.604095277548812
74,1236,1,134.62989999970887,0.9756903690951211,0.9986368417739868,0.0,0.8079423083785565
75,1253,1,134.17809999373276,0.9763821193150112,0.9979740977287292,0.0,0.7424222281490186
76,1269,1,134.0172999916831,0.9766474153314318,0.9978528703962054,0.0,1.0772896763720083
77,1286,1,134.96449998638127,0.9775484204292297,0.9986945646149772,0.0,0.09463174066932806
78,1303,1,136.79099999717437,0.9784033724239894,0.998632652418954,0.0,0.2051279126416207
79,1319,1,134.25430000643246,0.9792807102203369,0.9981809726783207,0.0,0.15844952652256125
80,1336,1,134.37909999629483,0.980330867426736,0.9985255300998688,0.0,0.13087795465644253
81,1353,1,133.84900000528432,0.9813132158347538,0.9988327835287366,0.0,0.19236793076909725
82,1369,1,135.38369999150746,0.9821122757026127,0.9987629864897046,0.0,0.1963597698501352
83,1386,1,134.21479999669828,0.9830029436520168,0.9985689563410622,0.0,0.14682800816010685
84,1403,1,135.59499999973923,0.9838087218148368,0.9989507624081203,0.0,0.16307330662508923
85,1420,1,135.9764999942854,0.9846578538417816,0.9986864626407623,0.0,0.18775487972365731
86,1436,1,134.95459999830928,0.9851310721465519,0.9988167030470712,0.0,0.22328722106322663
87,1453,1,134.8718000081135,0.9856164370264325,0.998766554253442,0.0,0.25666267593576136
88,1470,1,134.80559999879915,0.9860009891646249,0.9985427941594806,0.0,0.152917372715466
89,1486,1,137.47799998964183,0.9865731937544686,0.998863914183208,0.0,0.2044306154362214
90,1503,1,135.58590000320692,0.9871912172862461,0.9989185844148908,0.0,0.18221504078727044
91,1520,1,134.94260000879876,0.9877181819507054,0.9987856319972447,0.0,0.3416465055856145
92,1536,1,134.6538999932818,0.9876891502312252,0.998510982309069,0.0,0.18440456409871817
93,1553,1,133.36720000370406,0.9881210667746407,0.9986518536295209,0.0,0.27428845511798616
94,1570,1,134.23900000634603,0.9883807982717242,0.9985259217875344,0.0,0.22697336362275963
95,1587,1,133.48489999771118,0.9878245208944593,0.9981330122266497,0.0,0.23777427853825167
96,1603,1,136.75649999640882,0.9869670527321952,0.9975985714367458,0.0,0.3597030714224847
97,1620,1,144.61999999184627,0.9860793394701821,0.997904143163136,0.0,0.15542021507128528
98,1637,1,134.22789999458473,0.9857485549790519,0.9985403716564178,0.0,0.3144068659882824
99,1653,1,134.09649999812245,0.9849009045532772,0.9985572269984654,0.0,1.492105609644808
100,1670,1,135.73259999975562,0.9847007691860199,0.998800298997334,0.0,0.1979553364973555
101,1687,1,133.48630000837147,0.9845297166279384,0.9990057604653495,0.0,0.3015852687628374
102,1703,1,135.2206000010483,0.9844166168144771,0.9988361426762172,0.0,0.10159479378530316
103,1720,1,133.25210000039078,0.9835819687162127,0.9987280964851379,0.0,0.5493124551129498
104,1737,1,133.8435999932699,0.9833646757262093,0.9989196317536491,0.0,0.26846518437179884
105,1754,1,133.54499998968095,0.9833055266312191,0.9989210069179535,0.0,0.14676891083186197
106,1770,1,136.5456999919843,0.9822513375963483,0.9988371006080082,0.0,0.055601365515255116
107,1787,1,134.4457999948645,0.9820999034813472,0.9984202640397208,0.0,0.11391409966597116
108,1804,1,134.1854000056628,0.9822346227509635,0.9988213053771428,0.0,0.12248548906809499
109,1820,1,133.9869999937946,0.980950381074633,0.9980303730283465,0.0,0.39149566636749933
110,1837,1,134.99340000271332,0.9809774245534625,0.9989357164927891,0.0,0.11761849914001501
111,1854,1,135.27590000012424,0.980252708707537,0.9982885505471911,0.0,0.13623044686495664
112,1870,1,133.83170000452083,0.980288931301662,0.9990652629307338,0.0,0.1638548051332553
113,1887,1,134.8774000070989,0.9804345284189496,0.9990731605461666,0.0,0.18269982696167925
114,1904,1,134.27300000330433,0.9798741936683655,0.9988435166222709,0.0,0.30001772543024247
115,1921,1,135.4999999894062,0.9793749366487775,0.9990608479295459,0.0,0.19069734960244042
116,1937,1,135.96299999335315,0.9797185233661106,0.9986868671008519,0.0,0.4361758112523443
117,1954,1,135.5158000078518,0.9796783668654305,0.9989063228879657,0.0,0.2602812327366214
118,1971,1,133.909299998777,0.9795917017119271,0.9989529635225024,0.0,0.2646106287196396
119,1987,1,137.06000000820495,0.979865312576294,0.9993848970958165,0.0,0.24126174989063964
120,2004,1,135.42409999354277,0.9796564791883741,0.9990345920835223,0.0,0.4185096808944588
121,2021,1,136.2403999955859,0.9798249815191541,0.9990289040974208,0.0,0.11317994020652182
122,2037,1,134.25840000854805,0.979197451046535,0.9985600369317191,0.0,0.09568630603682535
123,2054,1,134.05130000319332,0.9797800651618412,0.9992137934480395,0.0,0.21748970398655867
124,2071,1,135.83610000205226,0.9803451767989567,0.9990852688040052,0.0,0.39827536975731703
125,2088,1,137.15439999941736,0.9803855291434697,0.9988270487104144,0.0,0.26722486325486444
126,2104,1,135.02600000356324,0.9806323647499084,0.9990478498595101,0.0,0.17189613217532884
127,2121,1,134.6443999937037,0.9806386530399323,0.9988345120634351,0.0,0.46781103514988037
128,2138,1,134.13669999863487,0.9813266609396253,0.9991408799375806,0.0,0.24993410931333712
129,2154,1,133.77530001162086,0.9819400523390088,0.9991680043084281,0.0,0.383961256699872
130,2171,1,134.63249999040272,0.9825320243835449,0.9990345580237252,0.0,0.4166687832857409
131,2188,1,135.8477000030689,0.982722350529262,0.9990333233560834,0.0,0.3930947447488182
132,2205,1,134.32830000238027,0.9826608044760567,0.9989912722791944,0.0,0.919245770528297
133,2221,1,135.2446999953827,0.9826273705278125,0.998887870992933,0.0,0.16415284738882116
134,2238,1,133.7604000000283,0.9823623129299709,0.9986897025789533,0.0,0.38087558323498616
135,2255,1,133.18109999818262,0.9822303014142173,0.9988517250333514,0.0,0.4216538984490793
136,2271,1,134.81650000903755,0.9814377810273852,0.9981264642306736,0.0,0.2711051897138334
137,2288,1,134.64999999268912,0.9811478555202484,0.9979317912033626,0.0,0.42892284520660534
138,2305,1,134.27770000998862,0.9809490357126508,0.9981377848557064,0.0,1.1004053009698707
139,2321,1,134.65370000631083,0.9811660647392273,0.9981172510555812,0.0,0.7569645535741515
140,2338,1,135.68079999822658,0.9815119504928589,0.9988503328391484,0.0,0.808965056345926
141,2355,1,134.1532000078587,0.9813909615789141,0.9987906856196267,0.0,0.9992922587408155
142,2372,1,134.55019998946227,0.9817138271672385,0.9984821975231171,0.0,1.7996580616268116
143,2388,1,133.6276999936672,0.9816365369728633,0.9978585243225098,0.0,2.490617436722197
144,2405,1,134.56740000401624,0.9824682601860592,0.9985513644559043,0.0,1.2483944088003915
145,2422,1,134.79369999549817,0.9832460028784615,0.998512979064669,0.0,1.4594048550549266
146,2438,1,136.21430000057444,0.9835476108959743,0.9989490679332188,0.0,1.0560330670624118
147,2455,1,132.84170000406448,0.9838530591556004,0.998415585075106,0.0,1.0180060660972376
148,2472,1,135.63879999856,0.9833342134952545,0.998058808701379,0.0,2.889756936701346
149,2488,1,135.15890001144726,0.9814514006887164,0.9976096110684531,0.0,2.4381135004056116
150,2505,1,134.68850000936072,0.9793285514627185,0.998154125043324,0.0,0.9674541686902063
151,2522,1,137.7094999916153,0.9777048017297473,0.9981719596045358,0.0,1.520179932634411
152,2539,1,134.96090000262484,0.9773774657930646,0.9986450672149658,0.0,1.0287471823049936
153,2555,1,135.50540000142064,0.9771220513752529,0.9979985100882394,0.0,1.5269244196578236
154,2572,1,133.7819999898784,0.9772084142480578,0.998560049704143,0.0,1.2792542100709097
155,2589,1,133.91790000605397,0.9770866675036294,0.997633865901402,0.0,1.0078230447688195
156,2605,1,135.1907000062056,0.9770875019686562,0.998526394367218,0.0,1.1879941875014324
157,2622,1,134.69859999895561,0.9769436333860669,0.9986517684800285,0.0,0.5920509303158691
158,2639,1,134.40100000298116,0.9772255122661591,0.9990854093006679,0.0,1.0815946213605527
159,2655,1,133.99960000242572,0.9769744915621621,0.9989633730479649,0.0,0.7697087549589279
160,2672,1,132.60189999709837,0.9769894778728485,0.9987899448190417,0.0,0.8378578849578966
161,2689,1,133.24539999302942,0.9775674726281848,0.9986894599028996,0.0,2.0199486969848635
162,2706,1,134.49799999943934,0.9781732984951564,0.998756583247866,0.0,0.9616704107481471
163,2722,1,135.95440000062808,0.9784926431519645,0.9986148391451154,0.0,0.7060127836600646
164,2739,1,133.32820001232903,0.9791450500488281,0.9980581615652356,0.0,1.2170927980596167
