frame_idx,timestamp_ms,landmark_idx,landmark_name,x,y,z,visibility,presence
0,0,11,left_shoulder,0.7727116346359253,0.20963893830776215,-0.9913805723190308,0.9975419044494629,0.9887353777885437
0,0,12,right_shoulder,0.0452670156955719,0.2347089648246765,-0.5903608202934265,0.9852958917617798,0.9190528392791748
0,0,23,left_hip,0.6339365243911743,0.8698602318763733,-0.0735357254743576,0.9896765351295471,0.9747869372367859
0,0,24,right_hip,0.20677107572555542,0.8601537346839905,0.07265967130661011,0.9854754209518433,0.9560744762420654
0,0,13,left_elbow,0.9175102710723877,0.5164011716842651,-1.2784255743026733,0.9341965913772583,0.9721026420593262
0,0,14,right_elbow,-0.03793713450431824,0.5363047122955322,-0.6438847780227661,0.3941410481929779,0.9190608263015747
0,0,15,left_wrist,0.9619124531745911,0.8736122846603394,-2.3431355953216553,0.44396862387657166,0.8989959955215454
0,0,16,right_wrist,-0.029502838850021362,0.7857139706611633,-1.435467004776001,0.059081725776195526,0.7131654024124146
0,0,21,left_thumb,0.8806630373001099,0.9273719787597656,-2.420958995819092,0.3534541428089142,0.8491024971008301
0,0,22,right_thumb,0.023879170417785645,0.8221142292022705,-1.5253264904022217,0.06296968460083008,0.6672104001045227
0,0,19,left_index,0.9210197329521179,0.967294454574585,-2.8057286739349365,0.3952593505382538,0.7879632711410522
0,0,20,right_index,0.004883170127868652,0.8534363508224487,-1.8487355709075928,0.05845821648836136,0.5446397662162781
0,0,17,left_pinky,0.9991742372512817,0.97620689868927,-2.6583282947540283,0.36570996046066284,0.7635491490364075
0,0,18,right_pinky,-0.022208839654922485,0.8677918314933777,-1.6872916221618652,0.05228472501039505,0.5374534726142883
1,17,11,left_shoulder,0.7715121507644653,0.20979659259319305,-0.9545301795005798,0.9972867369651794,0.9632578492164612
1,17,12,right_shoulder,0.03680068999528885,0.24170921742916107,-0.6367737054824829,0.9823570847511292,0.7074741125106812
1,17,23,left_hip,0.6328305006027222,0.883482038974762,-0.035426367074251175,0.9838829636573792,0.8085883259773254
1,17,24,right_hip,0.200638547539711,0.8864321112632751,0.03450985997915268,0.9777923822402954,0.6905190348625183
1,17,13,left_elbow,0.9210445880889893,0.5149903893470764,-1.262273907661438,0.9275967478752136,0.8855817914009094
1,17,14,right_elbow,-0.06124888360500336,0.5501061677932739,-0.6724535226821899,0.38640859723091125,0.7142469882965088
1,17,15,left_wrist,0.9673086404800415,0.8220704197883606,-2.416771650314331,0.43227553367614746,0.7404622435569763
1,17,16,right_wrist,-0.03257080912590027,0.7854838967323303,-1.4315272569656372,0.056274719536304474,0.3039894104003906
1,17,21,left_thumb,0.8777283430099487,0.8783559799194336,-2.5055477619171143,0.34729641675949097,0.6843383312225342
1,17,22,right_thumb,0.027813958004117012,0.8392383456230164,-1.5219223499298096,0.06047631427645683,0.28277072310447693
1,17,19,left_index,0.9265561103820801,0.9545183777809143,-2.913229465484619,0.389062762260437,0.613089382648468
