frame_idx,timestamp_ms,landmark_idx,landmark_name,x_m,y_m,z_m,visibility,presence
0,0,11,left_shoulder,0.16355368494987488,-0.4612300395965576,-0.14556819200515747,0.9997527003288269,0.9989181756973267
0,0,12,right_shoulder,-0.18783508241176605,-0.43037155270576477,-0.08123762905597687,0.999170184135437,0.996030867099762
0,0,23,left_hip,0.10920645296573639,0.005868507549166679,-0.030983395874500275,0.9941867589950562,0.9510433077812195
0,0,24,right_hip,-0.10897580534219742,-0.005462132394313812,0.03114290162920952,0.9883370995521545,0.8987323641777039
0,0,13,left_elbow,0.23668503761291504,-0.21123167872428894,-0.159744530916214,0.9941797256469727,0.9882490634918213
0,0,14,right_elbow,-0.2134079486131668,-0.2005556970834732,-0.027063503861427307,0.8686797022819519,0.9790694117546082
0,0,15,left_wrist,0.28578856587409973,0.06924465298652649,-0.15843185782432556,0.8462419509887695,0.7745108604431152
0,0,16,right_wrist,-0.2494567334651947,-0.01241990178823471,-0.0756009891629219,0.7704957723617554,0.8455635905265808
0,0,21,left_thumb,0.2705281376838684,0.09172926098108292,-0.1578035205602646,0.8088822364807129,0.5251325964927673
0,0,22,right_thumb,-0.24303923547267914,-0.0011502020061016083,-0.09401685744524002,0.7628964781761169,0.7200945615768433
0,0,19,left_index,0.27687695622444153,0.16980145871639252,-0.1858314424753189,0.7722405791282654,0.4013277590274811
0,0,20,right_index,-0.2596587836742401,0.05076814070343971,-0.1153714656829834,0.7529558539390564,0.6383512020111084
0,0,17,left_pinky,0.30938607454299927,0.15953777730464935,-0.16955140233039856,0.7337414622306824,0.3702020049095154
0,0,18,right_pinky,-0.26848024129867554,0.062027428299188614,-0.07882098108530045,0.7066249847412109,0.6659738421440125
1,17,11,left_shoulder,0.163564994931221,-0.46230098605155945,-0.14151114225387573,0.9997435808181763,0.9989868998527527
1,17,12,right_shoulder,-0.1824064701795578,-0.4339582026004791,-0.07834836095571518,0.9991717338562012,0.9963717460632324
1,17,23,left_hip,0.10885558277368546,0.005947795696556568,-0.029756024479866028,0.9925617575645447,0.9040958285331726
1,17,24,right_hip,-0.1086675152182579,-0.005509282927960157,0.03009060211479664,0.9867300391197205,0.8426308035850525
1,17,13,left_elbow,0.23699404299259186,-0.21720777451992035,-0.15834325551986694,0.9939253330230713,0.9887803792953491
1,17,14,right_elbow,-0.198205828666687,-0.20410633087158203,-0.04262266308069229,0.866816520690918,0.9887517094612122
1,17,15,left_wrist,0.28145289421081543,0.05002064257860184,-0.1710280328989029,0.847062885761261,0.7226884961128235
1,17,16,right_wrist,-0.24857302010059357,-0.03334146365523338,-0.13764598965644836,0.7697948217391968,0.8082941174507141
1,17,21,left_thumb,0.2652832865715027,0.07220008224248886,-0.17648537456989288,0.8109655380249023,0.5071790814399719
1,17,22,right_thumb,-0.2412555068731308,-0.02125372737646103,-0.16003292798995972,0.7650708556175232,0.6477617621421814
1,17,19,left_index,0.2711302638053894,0.15341323614120483,-0.21925918757915497,0.7729049324989319,0.38947397470474243
1,17,20,right_index,-0.2570732831954956,0.03010314702987671,-0.19723844528198242,0.7539125084877014,0.5572357773780823
1,17,17,left_pinky,0.3056255877017975,0.14237987995147705,-0.19465109705924988,0.7342702746391296,0.3524624705314636
1,17,18,right_pinky,-0.26776525378227234,0.03817363455891609,-0.15510712563991547,0.7075771689414978,0.5897716879844666
2,33,11,left_shoulder,0.1640195995569229,-0.46592825651168823,-0.1347288340330124,0.9997296929359436,0.9981706142425537
2,33,12,right_shoulder,-0.18068280816078186,-0.4355030357837677,-0.07808910310268402,0.9991611838340759,0.9929041266441345
2,33,23,left_hip,0.10892033576965332,0.005941119510680437,-0.02856305055320263,0.990683913230896,0.872486412525177
2,33,24,right_hip,-0.10878109931945801,-0.005508377682417631,0.029085982590913773,0.9848958253860474,0.8105887770652771
2,33,13,left_elbow,0.23696871101856232,-0.22060483694076538,-0.15523287653923035,0.9926145672798157,0.9806464910507202
2,33,14,right_elbow,-0.19377855956554413,-0.20271649956703186,-0.0487680621445179,0.860615611076355,0.9833683371543884
2,33,15,left_wrist,0.2803139090538025,0.038829952478408813,-0.17706534266471863,0.8414259552955627,0.6309532523155212
2,33,16,right_wrist,-0.24692006409168243,-0.03219442442059517,-0.1455276608467102,0.7655197381973267,0.8090757131576538
2,33,21,left_thumb,0.2633515000343323,0.06078590452671051,-0.1838245540857315,0.8080160021781921,0.43434441089630127
2,33,22,right_thumb,-0.23965565860271454,-0.020246140658855438,-0.1671231985092163,0.7624647617340088,0.6746796369552612
2,33,19,left_index,0.2648387849330902,0.13950268924236298,-0.22847925126552582,0.7695695757865906,0.33166202902793884
2,33,20,right_index,-0.25577637553215027,0.03123285435140133,-0.20360855758190155,0.750521183013916,0.5883402824401855
2,33,17,left_pinky,0.30101969838142395,0.12852075695991516,-0.20353597402572632,0.7292965650558472,0.30215686559677124
2,33,18,right_pinky,-0.26738640666007996,0.03926059231162071,-0.16086633503437042,0.7030647993087769,0.6166349053382874
3,50,11,left_shoulder,0.1640051156282425,-0.47220832109451294,-0.13331438601016998,0.999728798866272,0.9985926747322083
3,50,12,right_shoulder,-0.18017612397670746,-0.43569883704185486,-0.08180239051580429,0.9991862773895264,0.9947786331176758
3,50,23,left_hip,0.10904402285814285,0.005765571258962154,-0.024096861481666565,0.9897019267082214,0.910477876663208
3,50,24,right_hip,-0.10900946706533432,-0.005407600197941065,0.024934515357017517,0.983971357345581,0.8704259395599365
3,50,13,left_elbow,0.23819571733474731,-0.2254701554775238,-0.15566758811473846,0.9914289116859436,0.9651235938072205
3,50,14,right_elbow,-0.19240903854370117,-0.1984235942363739,-0.07438236474990845,0.8558438420295715,0.9691212773323059
3,50,15,left_wrist,0.280347615480423,0.02395901270210743,-0.20008116960525513,0.8349414467811584,0.43665096163749695
3,50,16,right_wrist,-0.2434394806623459,-0.03162907809019089,-0.18925131857395172,0.7537065148353577,0.6296581625938416
3,50,21,left_thumb,0.2630915939807892,0.04424608498811722,-0.21016554534435272,0.8037072420120239,0.2780662477016449
3,50,22,right_thumb,-0.23602062463760376,-0.020496658980846405,-0.21221618354320526,0.7522628307342529,0.4620684087276459
3,50,19,left_index,0.26080745458602905,0.11890599876642227,-0.2600628733634949,0.7657455205917358,0.19913505017757416
3,50,20,right_index,-0.252495676279068,0.027838334441184998,-0.250898540019989,0.7396520376205444,0.3826211094856262
3,50,17,left_pinky,0.2980446517467499,0.10966052860021591,-0.23201988637447357,0.7241318821907043,0.18091927468776703
3,50,18,right_pinky,-0.26477673649787903,0.03702055662870407,-0.20660337805747986,0.6911646723747253,0.41062697768211365
4,67,11,left_shoulder,0.162542462348938,-0.4735909402370453,-0.13063932955265045,0.999724805355072,0.9987230896949768
4,67,12,right_shoulder,-0.17840231955051422,-0.43605053424835205,-0.08229381591081619,0.9991788268089294,0.9920880198478699
4,67,23,left_hip,0.1090460792183876,0.004765362944453955,-0.018930817022919655,0.9877626299858093,0.8459359407424927
4,67,24,right_hip,-0.10902782529592514,-0.0047706314362585545,0.020029177889227867,0.981285035610199,0.7667087316513062
4,67,13,left_elbow,0.23186975717544556,-0.22681701183319092,-0.1531781703233719,0.9895525574684143,0.974287748336792
4,67,14,right_elbow,-0.18297730386257172,-0.19729498028755188,-0.07205601036548615,0.851926326751709,0.96637362241745
4,67,15,left_wrist,0.267562597990036,0.016173075884580612,-0.20156213641166687,0.834284245967865,0.6417512893676758
4,67,16,right_wrist,-0.23191991448402405,-0.02821670100092888,-0.1816827803850174,0.7406327724456787,0.6144253611564636
4,67,21,left_thumb,0.24913454055786133,0.03818337619304657,-0.21114765107631683,0.8060995936393738,0.46241486072540283
4,67,22,right_thumb,-0.22384126484394073,-0.01645156741142273,-0.20510943233966827,0.7422549724578857,0.4432623088359833
4,67,19,left_index,0.23900346457958221,0.11256592720746994,-0.26143237948417664,0.7688207030296326,0.34980061650276184
4,67,20,right_index,-0.24297833442687988,0.03202208876609802,-0.24756638705730438,0.7287161350250244,0.36606672406196594
4,67,17,left_pinky,0.2783541679382324,0.10172245651483536,-0.23242783546447754,0.7269485592842102,0.31116950511932373
4,67,18,right_pinky,-0.2542015612125397,0.039794303476810455,-0.1997022181749344,0.6788504123687744,0.38395223021507263
5,83,11,left_shoulder,0.16259855031967163,-0.47159603238105774,-0.12983085215091705,0.9996665120124817,0.9968889355659485
5,83,12,right_shoulder,-0.17221719026565552,-0.43605950474739075,-0.07834693044424057,0.9991112947463989,0.9892523884773254
5,83,23,left_hip,0.10857582837343216,0.004785801749676466,-0.015909461304545403,0.9856047630310059,0.8259124755859375
5,83,24,right_hip,-0.10864309221506119,-0.004802671726793051,0.017043886706233025,0.9783717393875122,0.7400213479995728
5,83,13,left_elbow,0.23167827725410461,-0.22630992531776428,-0.15083184838294983,0.9878501892089844,0.9611552953720093
5,83,14,right_elbow,-0.17992918193340302,-0.1976407915353775,-0.05213471129536629,0.8425347208976746,0.9540736079216003
5,83,15,left_wrist,0.26834025979042053,0.018595749512314796,-0.20238511264324188,0.8285062909126282,0.5568556785583496
5,83,16,right_wrist,-0.22863806784152985,-0.02699935995042324,-0.15964163839817047,0.7147777080535889,0.5428668856620789
5,83,21,left_thumb,0.24964018166065216,0.041636087000370026,-0.21323871612548828,0.8003337979316711,0.3976069390773773
5,83,22,right_thumb,-0.22074313461780548,-0.014821091666817665,-0.18606814742088318,0.7190954685211182,0.36254316568374634
5,83,19,left_index,0.24210624396800995,0.1167207583785057,-0.26635363698005676,0.7630431652069092,0.2993418574333191
5,83,20,right_index,-0.24087588489055634,0.03545643016695976,-0.23844514787197113,0.7039020657539368,0.2989358603954315
5,83,17,left_pinky,0.2805902063846588,0.10315454751253128,-0.23638460040092468,0.7214924097061157,0.27125367522239685
5,83,18,right_pinky,-0.24956896901130676,0.04084763303399086,-0.1786327362060547,0.6535012125968933,0.31324249505996704
6,100,11,left_shoulder,0.16261549293994904,-0.471498966217041,-0.1332259327173233,0.9996783137321472,0.9989481568336487
6,100,12,right_shoulder,-0.17264102399349213,-0.43595460057258606,-0.09514094144105911,0.9991555213928223,0.9954654574394226
6,100,23,left_hip,0.10884610563516617,0.003988661803305149,-0.01287639420479536,0.984923243522644,0.9028111696243286
6,100,24,right_hip,-0.1090087890625,-0.00412486819550395,0.014201955869793892,0.9774448871612549,0.8463348746299744
6,100,13,left_elbow,0.22994405031204224,-0.22406704723834991,-0.15563765168190002,0.9862839579582214,0.9691131114959717
6,100,14,right_elbow,-0.17689773440361023,-0.19420117139816284,-0.06528545916080475,0.844194769859314,0.9756542444229126
6,100,15,left_wrist,0.2675498425960541,0.022392870858311653,-0.221556156873703,0.8197447657585144,0.5326763987541199
6,100,16,right_wrist,-0.21749281883239746,-0.011582196690142155,-0.17077994346618652,0.7051469087600708,0.6693273186683655
6,100,21,left_thumb,0.24892577528953552,0.045296356081962585,-0.23267383873462677,0.7947399020195007,0.35588204860687256
6,100,22,right_thumb,-0.20845042169094086,0.0022000735625624657,-0.19522659480571747,0.7099665403366089,0.4875507950782776
6,100,19,left_index,0.24052923917770386,0.12045913189649582,-0.28497427701950073,0.7563093304634094,0.2522571086883545
6,100,20,right_index,-0.22484228014945984,0.05651983618736267,-0.24092000722885132,0.6932958960533142,0.3966190218925476
6,100,17,left_pinky,0.27893826365470886,0.10759814828634262,-0.2545705735683441,0.7133769392967224,0.22056835889816284
