frame_idx,timestamp_ms,has_pose,inference_ms,mean_visibility_keep,mean_presence_keep,occluded_frac_keep,wrist_speed_m_s
0,0,1,66.94080001034308,0.8570275349276406,0.7680856862238475,0.0,0.0
1,17,1,34.60410000116099,0.8571791393416268,0.735320338181087,0.0,2.613880670334787
2,33,1,34.05370000109542,0.8541128124509539,0.7161437038864408,0.0,0.6531467553364557
3,50,1,37.79499999654945,0.8489409472261157,0.6205904419933047,0.0,2.0961088787094413
4,67,1,38.298600004054606,0.8454312554427555,0.6512114320482526,0.0,0.8600546526233457
5,83,1,34.21209999942221,0.8355565241404942,0.6078536148582186,0.0,0.78098641343277
6,100,1,38.246099997195415,0.8304498365947178,0.6441091064895902,0.0,1.223650303095512
7,117,1,34.1480000060983,0.8227099180221558,0.6100021174975804,0.0,0.45949972451112414
8,133,1,34.207100005005486,0.8184891896588462,0.574287657226835,0.0,0.3807414904140805
9,150,1,37.78420000162441,0.8129661125796181,0.5807919672557286,0.0,0.8135737926452299
10,167,1,34.76740000769496,0.811067955834525,0.5707841728414808,0.0,0.6049914531301894
11,183,1,34.601200008182786,0.8194221556186676,0.669987678527832,0.0,0.5498542431166505
12,200,1,34.253200006787665,0.8206958217280251,0.5656255685857364,0.0,0.8397744821018829
13,217,1,34.33470000163652,0.8135020094258445,0.4560375926750047,0.0,0.2058018423903747
14,233,1,34.25759999663569,0.8147462436131069,0.594040724847998,0.0,0.24690748735037185
15,250,1,34.7157999931369,0.8252947287900108,0.7808653690985271,0.0,0.2996553819735111
16,267,1,35.572399996453896,0.8296662015574319,0.7441919999463218,0.0,0.47469305303919546
17,283,1,33.93990000768099,0.8207833085741315,0.5807747654616833,0.0,0.7558737471838018
18,300,1,34.058199991704896,0.8236062824726105,0.6886463718754905,0.0,0.5646363151316167
19,317,1,34.0145000081975,0.8286103052752358,0.7587645394461495,0.0,0.9576488380104123
20,333,1,34.035400007269345,0.8173980116844177,0.5381456879632813,0.0,0.763886879615051
21,350,1,33.98130000277888,0.824986674955913,0.7773940435477665,0.0,0.2539163883033246
22,367,1,34.24079999967944,0.8240574640887124,0.715943551489285,0.0,0.17890381070935732
23,383,1,34.03370000887662,0.8264129332133702,0.7377917958157403,0.0,0.10251400633459193
24,400,1,34.50639999937266,0.8306941602911267,0.7308395334652492,0.0,0.7240836713472647
25,417,1,34.77460000431165,0.8390323604856219,0.8111230369125094,0.0,0.31473504069960945
26,433,1,34.30159999697935,0.8397672389234815,0.6812290698289871,0.0,0.34011645492443243
27,450,1,33.96990000328515,0.8410670416695731,0.7299896627664566,0.0,0.44323276164763836
28,467,1,34.48289999505505,0.8421253689697811,0.6881891680615289,0.0,0.10187039461765891
