frame_idx,timestamp_ms,landmark_idx,landmark_name,x,y,z,visibility,presence
0,0,11,left_shoulder,0.7667312622070312,0.21112090349197388,-0.8650804162025452,0.9997527003288269,0.9989181756973267
0,0,12,right_shoulder,0.12760087847709656,0.2701534628868103,-0.17875154316425323,0.999170184135437,0.996030867099762
0,0,23,left_hip,0.6933211088180542,0.7906298041343689,-0.22156353294849396,0.9941867589950562,0.9510433077812195
0,0,24,right_hip,0.28873389959335327,0.7905426025390625,0.22451603412628174,0.9883370995521545,0.8987323641777039
0,0,13,left_elbow,0.9772690534591675,0.5187704563140869,-0.771772563457489,0.9941797256469727,0.9882490634918213
0,0,14,right_elbow,0.10050767660140991,0.5484299063682556,0.16591699421405792,0.8686797022819519,0.9790694117546082
0,0,15,left_wrist,1.1225686073303223,0.8992952704429626,-0.8017984628677368,0.8462419509887695,0.7745108604431152
0,0,16,right_wrist,-0.0134354829788208,0.7648854851722717,-0.16950015723705292,0.7704957723617554,0.8455635905265808
0,0,21,left_thumb,1.0469893217086792,0.983307421207428,-0.8257505297660828,0.8088822364807129,0.5251325964927673
0,0,22,right_thumb,0.012476146221160889,0.8159191012382507,-0.25543150305747986,0.7628964781761169,0.7200945615768433
0,0,19,left_index,1.100550651550293,1.0237382650375366,-0.975601315498352,0.7722405791282654,0.4013277590274811
0,0,20,right_index,-0.027159810066223145,0.857678234577179,-0.37295544147491455,0.7529558539390564,0.6383512020111084
0,0,17,left_pinky,1.1919941902160645,1.0074530839920044,-0.8880435824394226,0.7337414622306824,0.3702020049095154
0,0,18,right_pinky,-0.07605284452438354,0.8486083149909973,-0.18300004303455353,0.7066249847412109,0.6659738421440125
1,17,11,left_shoulder,0.7686665058135986,0.21263909339904785,-0.8650801181793213,0.9997435808181763,0.9989868998527527
1,17,12,right_shoulder,0.1276600956916809,0.26972395181655884,-0.10141032934188843,0.9991717338562012,0.9963717460632324
1,17,23,left_hip,0.6938260793685913,0.8151217103004456,-0.24484747648239136,0.9925617575645447,0.9040958285331726
1,17,24,right_hip,0.2860899269580841,0.815346896648407,0.24777543544769287,0.9867300391197205,0.8426308035850525
1,17,13,left_elbow,0.9850322604179382,0.5194624066352844,-0.7999222278594971,0.9939253330230713,0.9887803792953491
1,17,14,right_elbow,0.10348936170339584,0.5535534620285034,0.10062991827726364,0.866816520690918,0.9887517094612122
1,17,15,left_wrist,1.1178216934204102,0.9047788381576538,-0.8686737418174744,0.847062885761261,0.7226884961128235
1,17,16,right_wrist,-0.01210930198431015,0.7634721398353577,-0.5762637257575989,0.7697948217391968,0.8082941174507141
1,17,21,left_thumb,1.0431658029556274,0.9892464280128479,-0.9020694494247437,0.8109655380249023,0.5071790814399719
1,17,22,right_thumb,-0.005404325667768717,0.8159365057945251,-0.6848599314689636,0.7650708556175232,0.6477617621421814
1,17,19,left_index,1.0983721017837524,1.0268349647521973,-1.0863924026489258,0.7729049324989319,0.38947397470474243
1,17,20,right_index,-0.06435403972864151,0.8511491417884827,-0.864518404006958,0.7539125084877014,0.5572357773780823
1,17,17,left_pinky,1.184718370437622,1.0124647617340088,-0.9819858074188232,0.7342702746391296,0.3524624705314636
1,17,18,right_pinky,-0.08690036833286285,0.8490018248558044,-0.6518759727478027,0.7075771689414978,0.5897716879844666
2,33,11,left_shoulder,0.7737481594085693,0.2145138829946518,-0.8565740585327148,0.9997296929359436,0.9981706142425537
2,33,12,right_shoulder,0.1252746731042862,0.27076971530914307,-0.10224346816539764,0.9991611838340759,0.9929041266441345
2,33,23,left_hip,0.6933590173721313,0.851190984249115,-0.25255081057548523,0.990683913230896,0.872486412525177
2,33,24,right_hip,0.28134503960609436,0.8489590883255005,0.25527888536453247,0.9848958253860474,0.8105887770652771
2,33,13,left_elbow,0.9835286736488342,0.525579571723938,-0.7997342944145203,0.9926145672798157,0.9806464910507202
2,33,14,right_elbow,0.1034497395157814,0.576959490776062,-0.001423955662176013,0.860615611076355,0.9833683371543884
2,33,15,left_wrist,1.1152068376541138,0.9237756729125977,-0.901063084602356,0.8414259552955627,0.6309532523155212
2,33,16,right_wrist,-0.017395103350281715,0.7739361524581909,-0.6659823656082153,0.7655197381973267,0.8090757131576538
2,33,21,left_thumb,1.00716233253479,0.9898622632026672,-0.9408748745918274,0.8080160021781921,0.43434441089630127
2,33,22,right_thumb,-0.00510175758972764,0.8358339667320251,-0.7785815000534058,0.7624647617340088,0.6746796369552612
2,33,19,left_index,1.0967483520507812,1.045152187347412,-1.1375510692596436,0.7695695757865906,0.33166202902793884
2,33,20,right_index,-0.07016958296298981,0.8693265318870544,-0.9805212020874023,0.750521183013916,0.5883402824401855
2,33,17,left_pinky,1.17807137966156,1.0329385995864868,-1.0241165161132812,0.7292965650558472,0.30215686559677124
2,33,18,right_pinky,-0.09989209473133087,0.8771892189979553,-0.7576515078544617,0.7030647993087769,0.6166349053382874
3,50,11,left_shoulder,0.775460958480835,0.21706296503543854,-0.8424729704856873,0.999728798866272,0.9985926747322083
3,50,12,right_shoulder,0.12518717348575592,0.2747821807861328,-0.206819549202919,0.9991862773895264,0.9947786331176758
3,50,23,left_hip,0.6932206153869629,0.8779476284980774,-0.24721086025238037,0.9897019267082214,0.910477876663208
3,50,24,right_hip,0.28134632110595703,0.8730696439743042,0.24957269430160522,0.983971357345581,0.8704259395599365
3,50,13,left_elbow,0.9828248023986816,0.5349334478378296,-0.7657616138458252,0.9914289116859436,0.9651235938072205
3,50,14,right_elbow,0.10383792221546173,0.6019018888473511,-0.21864067018032074,0.8558438420295715,0.9691212773323059
3,50,15,left_wrist,1.12037193775177,0.9417776465415955,-0.9124623537063599,0.8349414467811584,0.43665096163749695
3,50,16,right_wrist,-0.014831907115876675,0.781387984752655,-0.9503520727157593,0.7537065148353577,0.6296581625938416
3,50,21,left_thumb,1.0000604391098022,0.9902355670928955,-0.9610278010368347,0.8037072420120239,0.2780662477016449
3,50,22,right_thumb,0.0005376951303333044,0.842987596988678,-1.0735301971435547,0.7522628307342529,0.4620684087276459
3,50,19,left_index,1.1039773225784302,1.0634443759918213,-1.1767596006393433,0.7657455205917358,0.19913505017757416
3,50,20,right_index,-0.0655205249786377,0.8786441683769226,-1.3164547681808472,0.7396520376205444,0.3826211094856262
3,50,17,left_pinky,1.1796345710754395,1.0504604578018188,-1.045413851737976,0.7241318821907043,0.18091927468776703
3,50,18,right_pinky,-0.09246320277452469,0.8877565860748291,-1.0739902257919312,0.6911646723747253,0.41062697768211365
4,67,11,left_shoulder,0.7762532830238342,0.2200024574995041,-0.7804360389709473,0.999724805355072,0.9987230896949768
4,67,12,right_shoulder,0.122211754322052,0.275721937417984,-0.23045660555362701,0.9991788268089294,0.9920880198478699
4,67,23,left_hip,0.6941344141960144,0.8792164921760559,-0.23404106497764587,0.9877626299858093,0.8459359407424927
4,67,24,right_hip,0.28141266107559204,0.8769598007202148,0.23598550260066986,0.981285035610199,0.7667087316513062
4,67,13,left_elbow,0.9734372496604919,0.5461319088935852,-0.6720982789993286,0.9895525574684143,0.974287748336792
4,67,14,right_elbow,0.1029353141784668,0.6112944483757019,-0.17616088688373566,0.851926326751709,0.96637362241745
4,67,15,left_wrist,1.0784534215927124,0.9383808374404907,-0.9113620519638062,0.834284245967865,0.6417512893676758
4,67,16,right_wrist,-0.010294756852090359,0.7919670343399048,-0.7913313508033752,0.7406327724456787,0.6144253611564636
4,67,21,left_thumb,0.9729108810424805,0.9901109337806702,-0.9455229043960571,0.8060995936393738,0.46241486072540283
4,67,22,right_thumb,0.006071559619158506,0.8546855449676514,-0.9146266579627991,0.7422549724578857,0.4432623088359833
4,67,19,left_index,1.0484741926193237,1.062149167060852,-1.1484819650650024,0.7688207030296326,0.34980061650276184
4,67,20,right_index,-0.05947405472397804,0.8878486752510071,-1.1552619934082031,0.7287161350250244,0.36606672406196594
4,67,17,left_pinky,1.1518505811691284,1.0517042875289917,-1.023858904838562,0.7269485592842102,0.31116950511932373
4,67,18,right_pinky,-0.08931286633014679,0.8978627920150757,-0.9061146974563599,0.6788504123687744,0.38395223021507263
5,83,11,left_shoulder,0.7763796448707581,0.22133111953735352,-0.8202551007270813,0.9996665120124817,0.9968889355659485
5,83,12,right_shoulder,0.12159296870231628,0.2756343483924866,-0.13438653945922852,0.9991112947463989,0.9892523884773254
5,83,23,left_hip,0.6936435699462891,0.8739652037620544,-0.23965920507907867,0.9856047630310059,0.8259124755859375
5,83,24,right_hip,0.27998679876327515,0.8701015710830688,0.24130946397781372,0.9783717393875122,0.7400213479995728
5,83,13,left_elbow,0.9676151871681213,0.5486155152320862,-0.7562097907066345,0.9878501892089844,0.9611552953720093
5,83,14,right_elbow,0.10242291539907455,0.6053987145423889,0.20285700261592865,0.8425347208976746,0.9540736079216003
5,83,15,left_wrist,1.0606634616851807,0.934753954410553,-0.9647500514984131,0.8285062909126282,0.5568556785583496
5,83,16,right_wrist,-0.007874376140534878,0.7927101254463196,-0.1942593902349472,0.7147777080535889,0.5428668856620789
5,83,21,left_thumb,0.9706575870513916,0.9862872958183289,-1.0095632076263428,0.8003337979316711,0.3976069390773773
5,83,22,right_thumb,0.009794277139008045,0.8553480505943298,-0.32270410656929016,0.7190954685211182,0.36254316568374634
5,83,19,left_index,1.0467883348464966,1.05265212059021,-1.2199231386184692,0.7630431652069092,0.2993418574333191
5,83,20,right_index,-0.05584227293729782,0.8861724734306335,-0.5276690721511841,0.7039020657539368,0.2989358603954315
5,83,17,left_pinky,1.152834415435791,1.048906683921814,-1.092499852180481,0.7214924097061157,0.27125367522239685
5,83,18,right_pinky,-0.07942259311676025,0.8985408544540405,-0.2596823573112488,0.6535012125968933,0.31324249505996704
6,100,11,left_shoulder,0.7783794403076172,0.22644725441932678,-0.8118671774864197,0.9996783137321472,0.9989481568336487
6,100,12,right_shoulder,0.11445025354623795,0.27662193775177,-0.24204270541667938,0.9991555213928223,0.9954654574394226
6,100,23,left_hip,0.6921859383583069,0.8778987526893616,-0.2237587720155716,0.984923243522644,0.9028111696243286
6,100,24,right_hip,0.2785426080226898,0.8710066676139832,0.22549612820148468,0.9774448871612549,0.8463348746299744
6,100,13,left_elbow,0.9623422026634216,0.5603600144386292,-0.7179670929908752,0.9862839579582214,0.9691131114959717
