frame_idx,timestamp_ms,landmark_idx,landmark_name,x,y,z,visibility,presence
0,0,11,left_shoulder,0.6442716717720032,0.26888877153396606,-0.6691890358924866,0.9993411898612976,0.9987066984176636
0,0,12,right_shoulder,0.02312290668487549,0.2836707830429077,-0.5039870738983154,0.9918079972267151,0.9764046669006348
0,0,23,left_hip,0.5745680928230286,0.8510891199111938,0.01692824997007847,0.9914101958274841,0.9859082102775574
0,0,24,right_hip,0.18968890607357025,0.8537997603416443,-0.017612237483263016,0.9869391918182373,0.9704266786575317
0,0,13,left_elbow,0.7943789958953857,0.5672765374183655,-0.47566670179367065,0.9836296439170837,0.997190535068512
0,0,14,right_elbow,0.024081945419311523,0.5956612825393677,-0.29666492342948914,0.4492228627204895,0.9718965291976929
0,0,15,left_wrist,0.847007691860199,0.8501142859458923,-0.9851686954498291,0.91185063123703,0.9920117259025574
0,0,16,right_wrist,-0.022065430879592896,0.8469265699386597,-0.6259446144104004,0.10879901796579361,0.885248601436615
0,0,21,left_thumb,0.8004850149154663,0.9165260195732117,-1.0563007593154907,0.8559685945510864,0.9792640805244446
0,0,22,right_thumb,0.0667768120765686,0.9018347859382629,-0.7071681022644043,0.1159173920750618,0.8205586671829224
0,0,19,left_index,0.8397216796875,0.9466773271560669,-1.3151438236236572,0.8720260262489319,0.9638510942459106
0,0,20,right_index,0.03406345844268799,0.9253770709037781,-0.9400836229324341,0.0980023741722107,0.710695743560791
0,0,17,left_pinky,0.8957844972610474,0.9479058980941772,-1.1398981809616089,0.8538747429847717,0.9666594862937927
0,0,18,right_pinky,-0.008706748485565186,0.929678738117218,-0.7681364417076111,0.08681578934192657,0.7470571994781494
1,17,11,left_shoulder,0.644235372543335,0.2688811421394348,-0.7250354290008545,0.9993240237236023,0.9977453351020813
1,17,12,right_shoulder,0.017095357179641724,0.28363126516342163,-0.6408213376998901,0.991753101348877,0.9643040299415588
1,17,23,left_hip,0.5745560526847839,0.848903238773346,0.018178923055529594,0.9917377233505249,0.9896055459976196
1,17,24,right_hip,0.18944624066352844,0.8535634279251099,-0.018845809623599052,0.9874637126922607,0.9790323972702026
1,17,13,left_elbow,0.7902292013168335,0.5672341585159302,-0.5233409404754639,0.9835586547851562,0.9973844885826111
1,17,14,right_elbow,-0.002999021438881755,0.5923929214477539,-0.5864046216011047,0.4659459590911865,0.9757367372512817
1,17,15,left_wrist,0.8471619486808777,0.850095808506012,-1.0523931980133057,0.9114213585853577,0.9936023354530334
