frame_idx,timestamp_ms,has_pose,inference_ms,mean_visibility,mean_presence,occluded_frac,wrist_speed_m_s
0,0,1,69.04989999020472,0.6931818870714668,0.6023664517275448,0.24242424242424243,0.0
1,17,1,36.283900000853464,0.6946909302831487,0.6284786847733785,0.24242424242424243,0.6691927683664116
2,33,1,34.633300005225465,0.6991484580688517,0.6568961332220968,0.24242424242424243,1.7802912539435014
3,50,1,37.220099999103695,0.7032633167691529,0.6566145025579758,0.24242424242424243,0.2480680877466756
4,67,1,34.96110001287889,0.7091870135274914,0.7091636703540147,0.24242424242424243,0.24941416744786069
5,84,1,34.72949999559205,0.7124683053063398,0.6547876884480612,0.24242424242424243,0.4495413049571799
6,100,1,34.75350000371691,0.7176571933016407,0.6896857146370386,0.24242424242424243,0.4213610291849144
7,117,1,34.63140000530984,0.7179023282687095,0.6210697017741591,0.24242424242424243,0.4484369048452741
8,134,1,34.90030000102706,0.7215531083726974,0.6910788362183666,0.24242424242424243,0.13827844227980382
9,150,1,34.68550000980031,0.7214667568491264,0.626959091223839,0.24242424242424243,0.2452701934398894
10,167,1,35.13059999386314,0.7247784168769916,0.7068908142488605,0.24242424242424243,0.4173596804937961
11,184,1,34.44869999657385,0.7285233552172554,0.7016507521250539,0.24242424242424243,0.1964845895270192
12,201,1,34.548700001323596,0.7296810518018901,0.6561376805863498,0.24242424242424243,0.24731193929152492
13,217,1,35.54279998934362,0.7323922904800962,0.7033645853362307,0.24242424242424243,0.36651046145397354
14,234,1,34.5371999865165,0.7338944253737502,0.684335578602975,0.24242424242424243,0.18418977000042594
15,251,1,35.03420000197366,0.7366671031764285,0.6898504688288085,0.24242424242424243,0.4180594052521686
16,268,1,35.60920000018086,0.7398405094264131,0.7219274680537637,0.24242424242424243,0.30730122256212755
17,284,1,34.87880001193844,0.7436047431758859,0.7201335912135564,0.24242424242424243,0.216050834106425
18,301,1,35.70619999663904,0.746814767801852,0.7263336283129209,0.24242424242424243,1.0031507524679748
19,318,1,34.45279999868944,0.7487662016893878,0.7298958211556028,0.24242424242424243,0.22770093957784626
20,334,1,34.88110000034794,0.7508131898657391,0.7379712451215847,0.24242424242424243,0.5024740355891136
21,351,1,34.628800000064075,0.7535745934159919,0.7467231429040884,0.24242424242424243,0.5471166766014567
22,368,1,35.785200001555495,0.7556915245103565,0.7463284721770006,0.24242424242424243,0.43775026735835826
23,385,1,35.40860000066459,0.7579021064113035,0.7505636420361098,0.24242424242424243,0.5082282151166093
24,401,1,34.35879999597091,0.7604234072407989,0.7539863853581306,0.24242424242424243,0.070571660878636
25,418,1,34.844299996620975,0.7621671447361057,0.746175213182472,0.24242424242424243,0.1708051133439981
26,435,1,34.891800009063445,0.7644938716777798,0.7503650148578207,0.24242424242424243,0.07243530082469955
27,451,1,35.091899990220554,0.7650604339768038,0.7479339790795965,0.24242424242424243,0.09798839767762343
28,468,1,36.10409999964759,0.7658042743463408,0.7512000911753576,0.24242424242424243,0.15407819689618638
29,485,1,34.6756000071764,0.7684393852215373,0.757547152824841,0.24242424242424243,0.13421240955157063
30,502,1,34.99569999985397,0.7690389278542363,0.7522985195111798,0.24242424242424243,0.20665502297929358
31,518,1,34.71730000455864,0.7713834207335656,0.7563349244345304,0.24242424242424243,0.15094071584346272
32,535,1,34.105700004147366,0.773253930139948,0.7565126205180687,0.24242424242424243,0.48372642886513323
33,552,1,34.35210000316147,0.7763445742541191,0.7629035053912296,0.24242424242424243,0.2329447698200534
34,568,1,34.518599990406074,0.7785125879119291,0.759750202168961,0.24242424242424243,0.1683547809833905
35,585,1,34.573199998703785,0.7801552356474779,0.760732817125355,0.24242424242424243,0.44185226663323207
36,602,1,34.73850000591483,0.7824252836801338,0.7633217846684575,0.21212121212121213,0.31347591143881076
37,619,1,35.16759999911301,0.783583710675664,0.7605453764690813,0.21212121212121213,1.0787611197386633
38,635,1,34.448600010364316,0.7845076443627477,0.7601737856475115,0.21212121212121213,0.22962744385841452
39,652,1,34.33170000789687,0.7852952575141733,0.7615606480588516,0.21212121212121213,0.6017522150817649
40,669,1,34.22139999747742,0.7868679236959327,0.7630350419724092,0.21212121212121213,0.47731921158171775
41,685,1,34.9592999991728,0.7877767976712097,0.7612842440606927,0.21212121212121213,0.6999146620903934
42,702,1,34.178400004748255,0.7884287690518029,0.760113365984139,0.21212121212121213,0.27361193922431937
43,719,1,34.37660000054166,0.7891629254727652,0.7608192536318904,0.18181818181818182,0.19348306392218517
44,736,1,34.48920001392253,0.7898285286783269,0.7600771540777659,0.18181818181818182,0.4491223502201562
45,752,1,34.27630000805948,0.7902971271030379,0.761619682362476,0.18181818181818182,0.20526088443147233
46,769,1,34.572400007164106,0.790570958743267,0.7620859017849646,0.18181818181818182,0.05153975230166894
47,786,1,34.776400003465824,0.7908757279881022,0.7629643828342634,0.18181818181818182,0.20318086803412855
48,803,1,34.77030000067316,0.7910343282150499,0.7618468486638669,0.18181818181818182,0.41240202641959384
49,819,1,34.88120000110939,0.7917734414451953,0.7652275274811087,0.18181818181818182,0.2829392710802289
50,836,1,34.396000002743676,0.7924159459318175,0.7642854767279156,0.18181818181818182,0.16240495245922087
51,853,1,34.42640000139363,0.7926574222969286,0.7623654460749645,0.18181818181818182,0.17152680032319803
52,869,1,35.19809999852441,0.7926501219697071,0.7618111458084031,0.18181818181818182,0.31412485251943034
53,886,1,35.33159999642521,0.7928908200878085,0.7626895611055343,0.18181818181818182,0.1423346513296959
54,903,1,34.33450000011362,0.7925846482147322,0.7610240885366114,0.18181818181818182,0.26429212077750813
55,920,1,34.97530000458937,0.7922990621547356,0.7608818609375951,0.18181818181818182,0.1572457388662534
56,936,1,34.7806999925524,0.7923208646984263,0.7607443747688332,0.18181818181818182,0.08953733622915576
57,953,1,34.987299994099885,0.7922831849674835,0.7605301901026961,0.18181818181818182,0.1874403441338012
58,970,1,37.16609999537468,0.7917561198048519,0.7602001178791838,0.18181818181818182,0.22763239916544223
59,986,1,35.1379000057932,0.7923319618866751,0.7638901637727747,0.18181818181818182,0.35571430021763584
60,1003,1,35.15180000977125,0.7924739135655038,0.7609286645235966,0.18181818181818182,0.4045345054231358
61,1020,1,35.35079999710433,0.7926626818988359,0.7617200599634089,0.18181818181818182,0.6981295499763981
62,1037,1,34.701299999142066,0.7928468089155627,0.7623822644818574,0.18181818181818182,0.1768028707382901
63,1053,1,34.80120000313036,0.7929875201856097,0.7609494469383428,0.18181818181818182,0.09466185132438311
64,1070,1,35.98559999954887,0.792750081527188,0.7605368698233647,0.18181818181818182,0.1351075139763109
65,1087,1,34.58629999659024,0.7925264024542589,0.7606378420869905,0.18181818181818182,0.09607057372544738
66,1103,1,35.84850000333972,0.7929095693327712,0.7628362863306943,0.18181818181818182,0.09954052150270913
67,1120,1,35.00910000002477,0.7923194725969525,0.7593482551749207,0.18181818181818182,0.22607009528957417
68,1137,1,35.39710000040941,0.7927044468903632,0.7632750161036242,0.18181818181818182,0.36070147974011035
69,1154,1,48.209300002781674,0.7932770170102065,0.7626844224490041,0.18181818181818182,0.6963514098076127
70,1170,1,50.30050000641495,0.7933128736913204,0.7627595376089271,0.18181818181818182,0.5525211775561176
71,1187,1,39.31870000087656,0.7938756370408968,0.7632064803112757,0.18181818181818182,0.18460138067772486
72,1204,1,36.06940001191106,0.7935608792344503,0.7615868239853157,0.18181818181818182,0.1880854923964622
73,1220,1,37.87620000366587,0.7943087433126162,0.7662583903848744,0.18181818181818182,0.5430725233763001
74,1237,1,41.205599991371855,0.7959155359051444,0.7780880360426663,0.18181818181818182,0.3915794513030187
75,1254,1,37.27200000139419,0.7976123230729365,0.7799426765846103,0.18181818181818182,0.18140660386066756
76,1271,1,36.0454000037862,0.7990112027830698,0.7742030403283989,0.18181818181818182,0.24494774079572534
77,1287,1,35.682800007634796,0.8000713053413413,0.7761341544947672,0.18181818181818182,0.1421693578715736
78,1304,1,35.38089999346994,0.8003866139686469,0.774740922314143,0.18181818181818182,0.33616697170412757
79,1321,1,34.83440000854898,0.8008154258978638,0.774078537066199,0.18181818181818182,0.09651822083793182
80,1338,1,36.1471999931382,0.8017583557715019,0.7770226139444717,0.18181818181818182,0.17827190608627289
81,1354,1,35.73009998945054,0.8028745276176117,0.7755284061369655,0.18181818181818182,0.27244974071552713
82,1371,1,35.6166999990819,0.8037511840970679,0.778104261321432,0.18181818181818182,0.09254826016493531
83,1388,1,41.24890000093728,0.8038640442501866,0.772191480937181,0.18181818181818182,0.07086206897043475
84,1404,1,34.86770000017714,0.8040588962083514,0.7741048850470124,0.18181818181818182,0.07580993401436331
85,1421,1,34.95110000949353,0.804482150540659,0.7694074634063961,0.18181818181818182,0.09241336275009579
86,1438,1,36.02159999718424,0.8047908149433859,0.7766374166892616,0.18181818181818182,0.20471186610807948
87,1455,1,34.274900011951104,0.8045919349021984,0.7698108449077347,0.18181818181818182,0.09686469417931431
88,1471,1,34.47099999175407,0.8042347503995354,0.7691461074255957,0.18181818181818182,0.06513718212842536
89,1488,1,36.120199991273694,0.8042754926859881,0.7720172694720201,0.18181818181818182,0.07623037254441527
90,1505,1,36.036500008776784,0.8045048916881735,0.7741425632548546,0.18181818181818182,0.08124828421081323
91,1521,1,35.06179999385495,0.804785496470603,0.7762529301028487,0.18181818181818182,0.05542248988531184
92,1538,1,35.74789999402128,0.8054353275308104,0.7811787274320412,0.18181818181818182,0.19138153879021091
93,1555,1,34.561499996925704,0.8067738139493899,0.7864475226608303,0.18181818181818182,0.1838281537851623
94,1572,1,35.265300000901334,0.8067844455327952,0.7752378236301328,0.18181818181818182,0.024353419663081393
95,1588,1,34.62560000480153,0.8073507225648924,0.7820873094041776,0.18181818181818182,0.048819659568579456
96,1605,1,37.08080000069458,0.8075431836486766,0.7798298721653268,0.18181818181818182,0.13323734057581216
97,1622,1,34.91020000365097,0.8080969546554666,0.7816362767497953,0.18181818181818182,0.06607435921259196
98,1638,1,38.83089999726508,0.8089883705093102,0.7895246889675036,0.18181818181818182,0.46046664331526344
99,1655,1,36.00390000792686,0.809423910905466,0.7845686850187397,0.18181818181818182,0.041379445074212755
100,1672,1,35.58940000948496,0.8111601153557951,0.7951813311224352,0.18181818181818182,0.22859673180558449
