frame_idx,timestamp_ms,has_pose,inference_ms,mean_visibility,mean_presence,occluded_frac,wrist_speed_m_s
0,0,1,165.6586999888532,0.6140822544693947,0.7161458152713198,0.36363636363636365,0.0
1,17,1,134.55740000063088,0.5892473336196307,0.3447338372299617,0.3939393939393939,2.902967604278631
2,33,1,133.9880000014091,0.5848183844125632,0.6316329196772792,0.3939393939393939,2.5217894992531735
3,50,1,133.33759999659378,0.5792903326677553,0.5259836801666428,0.3939393939393939,2.193204899045155
4,67,1,132.46419999632053,0.5704017302980928,0.4891066063816349,0.3939393939393939,0.4831577330281305
5,84,1,137.49160000588745,0.5839296386323192,0.7592776477562658,0.3939393939393939,0.6342333889652465
6,100,1,137.66919999034144,0.5990245929270079,0.7245923553903898,0.3939393939393939,1.3370002992347068
7,117,1,133.07489998987876,0.61018505692482,0.7484507561858856,0.3939393939393939,1.0800085072148842
8,134,1,133.12700000824407,0.6260732115443909,0.7640790676302982,0.2727272727272727,1.8924671794205221
9,150,1,132.82740001159254,0.6396872842627944,0.738800959365273,0.24242424242424243,0.6693110934622335
10,167,1,132.7255999931367,0.650029597070181,0.7443947632035072,0.24242424242424243,1.0252249277131025
11,184,1,141.1303999921074,0.6489167788037749,0.7044384340670976,0.24242424242424243,0.9257383620391809
12,201,1,133.590199999162,0.6558998895413948,0.7640183850784193,0.24242424242424243,0.2724274508488063
13,217,1,133.6005000048317,0.66304740275849,0.7532456782505368,0.24242424242424243,0.9914700287924397
14,234,1,133.49819999712054,0.6729410000596986,0.7706421877850186,0.24242424242424243,0.36714089568110103
15,251,1,132.91390000085812,0.6812060548726356,0.7833713302106569,0.24242424242424243,0.4370543109984034
16,267,1,132.7374999964377,0.6887821520142483,0.780440286479213,0.24242424242424243,0.5125320815166982
17,284,1,135.43480000225827,0.6970848559655927,0.7758095749851429,0.24242424242424243,0.27996839501258036
18,301,1,132.8813000000082,0.7017022576747518,0.7695504283588944,0.24242424242424243,0.1975613596410607
19,318,1,132.6437999960035,0.7076363838983305,0.7880561217439898,0.24242424242424243,0.29575942321623544
20,334,1,133.0523000069661,0.713800233591235,0.7881859811869535,0.24242424242424243,0.28634918792621117
21,351,1,132.69890000810847,0.7167404128069227,0.7862476197946252,0.24242424242424243,0.23909415161057798
22,368,1,135.4793999926187,0.7202797384763305,0.791069050799265,0.24242424242424243,0.22792575283140176
23,385,1,132.53189998795278,0.7272300201496391,0.8133040953314665,0.24242424242424243,0.1809106831445478
24,401,1,135.7791000045836,0.732176441812154,0.7968928248367526,0.24242424242424243,0.24456254019843165
25,418,1,132.7502999920398,0.7380126392976805,0.8182142011143945,0.24242424242424243,0.5085984271399423
26,435,1,133.44710000092164,0.7416869562796571,0.8130110291143259,0.24242424242424243,0.7900900741990089
27,451,1,133.55199999932665,0.736783447364966,0.7889639021772327,0.24242424242424243,0.9814561627811552
28,468,1,132.87459999264684,0.7341945392615867,0.8310162411494688,0.24242424242424243,1.28051306659367
29,485,1,132.47019999835175,0.733382017605684,0.7883472644131292,0.24242424242424243,1.4863640786761283
30,502,1,135.72799999383278,0.7385693469056578,0.8079067873909618,0.24242424242424243,3.0719428534641446
31,518,1,135.20389999030158,0.7408011114281235,0.8021561936898665,0.24242424242424243,0.8982602171170354
32,535,1,133.0830000079004,0.7387591321585756,0.7653030845139063,0.24242424242424243,1.643052298149666
33,552,1,132.96550000086427,0.7408469518025717,0.7888999894035585,0.24242424242424243,1.5315661940919283
34,568,1,133.37690000480507,0.7448353206343723,0.796664116509033,0.21212121212121213,0.9224645506921009
35,585,1,133.69149999925867,0.7448437141649651,0.711471212745616,0.21212121212121213,1.2246760900810207
36,602,1,134.3187000020407,0.7437942808098865,0.71439914004595,0.18181818181818182,1.3109121352030348
37,619,1,133.0784999881871,0.7406240955672481,0.7353433183196819,0.21212121212121213,0.9663394753475869
38,635,1,133.63539999409113,0.7373162518170747,0.7255455386458021,0.2727272727272727,1.6311451666685808
39,652,1,136.15629999549128,0.7250683772744555,0.6459089273756201,0.30303030303030304,1.0223042943784972
40,669,1,133.7519000080647,0.7239068453059052,0.6882146163420244,0.30303030303030304,1.2552327944886235
41,685,1,132.70449999254197,0.7149816155433655,0.6728256309800076,0.30303030303030304,1.3495880218845027
42,702,1,132.26539999595843,0.6996570008270668,0.6892946854685292,0.30303030303030304,5.425357960078735
43,719,1,133.71769999503158,0.6914652931419286,0.6740376922217283,0.30303030303030304,2.2291202069840974
44,736,1,131.9490999885602,0.6810155872142676,0.7435421397288641,0.30303030303030304,1.7546779376518733
45,752,1,132.04889999178704,0.6744387949054892,0.6796070775299361,0.30303030303030304,2.950409656948855
46,769,1,132.7795000106562,0.6670428117116293,0.7451953553792202,0.3333333333333333,2.8784660937587967
47,786,1,133.13689999631606,0.6608645407990976,0.7046252886454264,0.3939393939393939,2.0945692817692096
48,802,1,133.0825999903027,0.6556407576709082,0.7297307338678476,0.3939393939393939,1.6654371270517845
49,819,1,135.93450000917073,0.6505724514524142,0.6993864183173035,0.45454545454545453,1.817469979091629
50,836,1,131.97990000480786,0.6450200728846319,0.7701244399403081,0.45454545454545453,1.9679472468277033
51,853,1,133.00580000213813,0.6480769237334078,0.7898440333929929,0.45454545454545453,2.1742806540297988
52,869,1,133.66340000357013,0.6567178612405603,0.7438041086901318,0.42424242424242425,5.648691251138748
53,886,1,133.25620000250638,0.6682901445663336,0.8032784791606845,0.42424242424242425,3.0111154104797437
54,903,1,133.4711000090465,0.6730340211228891,0.8281058741338325,0.3939393939393939,2.08714494619932
55,920,1,133.56360000034329,0.68000204070951,0.8131772067510721,0.24242424242424243,4.166878953405506
56,936,1,147.44669999345206,0.6879687189604297,0.8238359886136922,0.24242424242424243,2.8470268446063485
57,953,1,134.06160000886302,0.6953177569490491,0.8144108772729383,0.24242424242424243,2.6321782909962796
58,970,1,133.14209999225568,0.702505585596417,0.8121148377205386,0.24242424242424243,3.1543263388135117
59,986,1,134.21699999889825,0.7127121145075018,0.8628054943048593,0.24242424242424243,2.5932990532309157
60,1003,1,133.29569999768864,0.7172768330483725,0.8214949145913124,0.24242424242424243,2.0270773569065503
61,1020,1,132.95600000128616,0.7244676450888315,0.8719883005727421,0.24242424242424243,1.7783497021886796
62,1037,1,132.8221999865491,0.7274577818585165,0.8398400111631914,0.24242424242424243,2.811521584537896
63,1053,1,132.93379999231547,0.7334848233696186,0.8417500835476499,0.24242424242424243,1.1932610146267772
64,1070,1,133.13830000697635,0.7370150766589425,0.8388896218755029,0.24242424242424243,0.7073549677049104
65,1087,1,132.1874000132084,0.7426418754639048,0.8614954221429247,0.24242424242424243,1.2502605247068277
