frame_idx,timestamp_ms,has_pose,inference_ms,mean_visibility_keep,mean_presence_keep,occluded_frac_keep,wrist_speed_m_s
0,0,1,164.59590000158641,0.6338700151869229,0.8208991054977689,0.2857142857142857,0.0
1,17,1,135.75650000711903,0.6304118420396533,0.7316074105245727,0.35714285714285715,2.902967604278631
2,33,1,132.15089999721386,0.6206608467868396,0.8465130286557334,0.35714285714285715,2.5217894992531735
3,50,1,133.96439999633003,0.6212412608521325,0.842442376273019,0.35714285714285715,2.193204899045155
4,67,1,133.0862999893725,0.620857800756182,0.8708241411617824,0.35714285714285715,0.4831577330281305
5,84,1,145.61740000499412,0.6412989177874157,0.9787927993706295,0.35714285714285715,0.6342333889652465
6,100,1,134.05549999151845,0.6647457288844245,0.9715699808938163,0.35714285714285715,1.3370002992347068
7,117,1,132.78129999525845,0.6848111259085792,0.9905861914157867,0.35714285714285715,1.0800085072148842
8,134,1,133.88080000004265,0.7121211694819587,0.9904104045459202,0.07142857142857142,1.8924671794205221
9,150,1,133.4465999971144,0.7361451259681157,0.9730014715875898,0.0,0.6693110934622335
10,167,1,135.09250000061002,0.7552337731633868,0.9865619753088269,0.0,1.0252249277131025
11,184,1,132.84759999078233,0.7504134901932308,0.9558787899357932,0.0,0.9257383620391809
12,201,1,135.35319999209605,0.7623493245669773,0.9866261397089277,0.0,0.2724274508488063
13,217,1,135.28979998955037,0.7775734279836927,0.9908938365323203,0.0,0.9914700287924397
14,234,1,133.47209998755716,0.7938932648726872,0.9918272622994014,0.0,0.36714089568110103
15,251,1,136.08500000555068,0.8063291098390307,0.9909930356911251,0.0,0.4370543109984034
16,267,1,135.54339999973308,0.8185072796685355,0.9889241755008698,0.0,0.5125320815166982
17,284,1,133.80619999952614,0.8320295682975224,0.9916355737618038,0.0,0.27996839501258036
18,301,1,133.62229999620467,0.8380180214132581,0.9818611570766994,0.0,0.1975613596410607
19,318,1,133.82659999479074,0.8491995632648468,0.9954712263175419,0.0,0.29575942321623544
20,334,1,134.38819999282714,0.8602542366300311,0.9964378901890346,0.0,0.28634918792621117
21,351,1,133.40590000734664,0.8650732551302228,0.9938663968018123,0.0,0.23909415161057798
22,368,1,132.5559999968391,0.8694935994488853,0.9936123830931527,0.0,0.22792575283140176
23,385,1,133.11399999656714,0.8786205521651677,0.9978807653699603,0.0,0.1809106831445478
24,401,1,132.71819999499712,0.8806760907173157,0.9925894566944667,0.0,0.24456254019843165
25,418,1,133.0417999997735,0.8887162762028831,0.998401803629739,0.0,0.5085984271399423
26,435,1,135.65930000913795,0.8921692584242139,0.9969630326543536,0.0,0.7900900741990089
27,451,1,134.57460000063293,0.8803191355296544,0.9803762691361564,0.0,0.9814561627811552
28,468,1,133.01629999477882,0.8744329724993024,0.9964840241840908,0.0,1.28051306659367
29,485,1,132.3843999998644,0.8742750201906476,0.9940176350729806,0.0,1.4863640786761283
30,502,1,134.68200000352226,0.8780529924801418,0.984762613262449,0.0,3.0719428534641446
31,518,1,133.90780000190716,0.8760581910610199,0.9679721679006305,0.0,0.8982602171170354
32,535,1,132.48540001222864,0.8651444273335593,0.9232387883322579,0.0,1.643052298149666
33,552,1,131.89279999642167,0.8590724893978664,0.9408492020198277,0.0,1.5315661940919283
34,568,1,132.98569999460597,0.8607288300991058,0.9685317661081042,0.0,0.9224645506921009
35,585,1,132.0043000014266,0.8499183697359902,0.8043582013675145,0.0,1.2246760900810207
36,602,1,133.63250000111293,0.8408230798585075,0.8177044583218438,0.0,1.3109121352030348
37,619,1,135.3615000116406,0.8300070805209023,0.8576249267373767,0.07142857142857142,0.9663394753475869
38,635,1,133.34329999634065,0.8191049844026566,0.8326902027641024,0.21428571428571427,1.6311451666685808
39,652,1,133.412800001679,0.790121608546802,0.6533481680921146,0.2857142857142857,1.0223042943784972
40,669,1,132.5044999975944,0.7758170004401889,0.7106587716511318,0.2857142857142857,1.2552327944886235
41,685,1,132.60180001088884,0.753315880894661,0.6895587763616017,0.2857142857142857,1.3495880218845027
42,702,1,131.31260000227485,0.7248303890228271,0.7101238646677562,0.2857142857142857,5.425357960078735
43,719,1,138.15210000029765,0.7034677479948316,0.6574086440461022,0.2857142857142857,2.2291202069840974
44,736,1,133.23000000673346,0.683274873665401,0.7697161563805172,0.2857142857142857,1.7546779376518733
45,752,1,132.7892000117572,0.6665037614958627,0.6608986811978477,0.2857142857142857,2.950409656948855
