frame_idx,timestamp_ms,landmark_idx,landmark_name,x_m,y_m,z_m,visibility,presence
0,0,11,left_shoulder,0.1354762315750122,-0.4843186140060425,-0.16646486520767212,0.9989250302314758,0.9951545000076294
0,0,12,right_shoulder,-0.17852216958999634,-0.4580357074737549,-0.15716470777988434,0.9966807961463928,0.9751944541931152
0,0,23,left_hip,0.10573720932006836,-0.01329668890684843,-0.0032963519915938377,0.7268279790878296,0.41646409034729004
0,0,24,right_hip,-0.1051141545176506,0.008791215717792511,0.0041751861572265625,0.6738970875740051,0.3489641547203064
0,0,13,left_elbow,0.2043619155883789,-0.26329663395881653,-0.13069257140159607,0.960563063621521,0.9204817414283752
0,0,14,right_elbow,-0.20980288088321686,-0.22238528728485107,-0.1155555471777916,0.9017484784126282,0.8411602973937988
0,0,15,left_wrist,0.1916988343000412,-0.058588288724422455,-0.209781676530838,0.7753223776817322,0.4761561155319214
0,0,16,right_wrist,-0.1989183872938156,-0.029260654002428055,-0.16780956089496613,0.6357547044754028,0.34693700075149536
0,0,21,left_thumb,0.1727755069732666,-0.0448363721370697,-0.22787800431251526,0.7507584095001221,0.3749537467956543
0,0,22,right_thumb,-0.18533270061016083,-0.014238139614462852,-0.18058179318904877,0.6425636410713196,0.2758704721927643
0,0,19,left_index,0.1592767983675003,-0.00029641855508089066,-0.27125802636146545,0.7417064905166626,0.33705151081085205
0,0,20,right_index,-0.18315695226192474,0.02581099420785904,-0.21209117770195007,0.6198216676712036,0.24241207540035248
0,0,17,left_pinky,0.19345422089099884,-0.0008834525942802429,-0.23502793908119202,0.68841153383255,0.2682719826698303
0,0,18,right_pinky,-0.20164011418819427,0.02646787092089653,-0.18559138476848602,0.5643142461776733,0.20025813579559326
1,17,11,left_shoulder,0.13564631342887878,-0.4835473895072937,-0.17283137142658234,0.9989994168281555,0.9986100196838379
1,17,12,right_shoulder,-0.17936338484287262,-0.4578494131565094,-0.1646144688129425,0.9969140291213989,0.9945382475852966
1,17,23,left_hip,0.10575789213180542,-0.013151740655303001,-0.0039697494357824326,0.7297827005386353,0.4283989667892456
1,17,24,right_hip,-0.10511701554059982,0.00874556228518486,0.004815489519387484,0.6772239208221436,0.376586377620697
1,17,13,left_elbow,0.21053354442119598,-0.2629280984401703,-0.13317371904850006,0.9620220065116882,0.9435926079750061
