frame_idx,timestamp_ms,has_pose,inference_ms,mean_visibility_keep,mean_presence_keep,occluded_frac_keep,wrist_speed_m_s
0,0,1,167.17650000646245,0.4299791806510517,0.7267083802393505,0.6428571428571429,0.0
1,17,1,134.0920999937225,0.43991843930312563,0.7951198262827737,0.6428571428571429,2.6436267910320144
2,33,1,134.2441000015242,0.4572071342595986,0.7779458718640464,0.6428571428571429,1.720439896754944
3,50,1,133.33860000420827,0.4755410190139498,0.9098559277398246,0.6428571428571429,1.1173513073418537
4,67,1,133.06110000121407,0.49802634545734953,0.8877837955951691,0.6428571428571429,0.3636310443381726
5,83,1,132.945599994855,0.5140950871365411,0.8984269882951464,0.6428571428571429,0.2317648384838196
6,100,1,135.6894999917131,0.5302158061947141,0.8932217316968101,0.6428571428571429,0.6302292646317726
7,117,1,133.0595000035828,0.5505597357239042,0.8836609550884792,0.6428571428571429,0.5041681082835934
8,133,1,135.2619999961462,0.5714664693389621,0.8720917616571698,0.6428571428571429,0.4394701180742567
9,150,1,133.52049999230076,0.5977316115583692,0.926759238754,0.6428571428571429,0.8588242683194641
10,167,1,133.7263999885181,0.622613189475877,0.9305150168282645,0.5,0.1387297535929247
11,183,1,132.6342999964254,0.6429167687892914,0.960386552980968,0.42857142857142855,0.609652237223579
12,200,1,132.5700000015786,0.6720986302409854,0.9749881284577506,0.2857142857142857,0.5705728658566176
13,217,1,132.587500003865,0.6947404103619712,0.9750881535666329,0.14285714285714285,0.7828593143373547
14,233,1,132.88370000373106,0.700708229626928,0.9492165403706687,0.07142857142857142,0.9528466722560752
15,250,1,133.5261000058381,0.7251825417791095,0.9811949900218419,0.0,0.4572487427341168
16,267,1,133.92309998744167,0.7483393124171666,0.988074289900916,0.0,1.2560436607222145
17,283,1,132.60980001359712,0.7663078648703439,0.9845773918288094,0.0,0.41146738759731044
18,300,1,132.28289999824483,0.784422938312803,0.9885364558015551,0.0,0.1252428356992869
19,317,1,132.91780000145081,0.7841920639787402,0.982810263122831,0.0,0.29555506415915933
20,333,1,133.30800000403542,0.8002063461712429,0.989145713193076,0.0,0.25819252141906934
21,350,1,135.08719998935703,0.8074085116386414,0.9868398691926684,0.0,0.7936138900344953
22,367,1,133.50890000583604,0.8116180726460048,0.987227874142783,0.0,0.4288883113224582
23,383,1,134.33689999510534,0.8123183633599963,0.984794557094574,0.0,0.37543441442816206
24,400,1,133.650799994939,0.813628545829228,0.9773192065102714,0.0,0.7032038544666235
25,417,1,132.46870000148192,0.8122667287077222,0.9766056452478681,0.0,0.6348407392513675
26,433,1,144.96020000660792,0.8157137206622532,0.9886295284543719,0.0,0.32967619527644404
27,450,1,136.0694000031799,0.8206648486001151,0.9847797964300428,0.0,0.40316274155615694
28,467,1,132.79509999847505,0.8292791843414307,0.9847225972584316,0.0,0.572441989032119
29,483,1,133.04440000501927,0.8298305485929761,0.989963812487466,0.0,0.1639556203524488
30,500,1,133.36569999228232,0.843543508223125,0.992899592433657,0.0,0.46440347225337686
31,517,1,133.15069999953266,0.8571649236338479,0.9928077501910073,0.0,0.6187422828115097
32,533,1,133.0007999931695,0.8675407639571598,0.9905380436352321,0.0,0.2893392060427923
33,550,1,135.85799999418668,0.8777961943830762,0.9900050461292267,0.0,0.3772966228774026
34,567,1,132.88360000296962,0.8873484773295266,0.9909751883574894,0.0,0.43091214008323875
35,583,1,133.3191000012448,0.8962666179452624,0.9923120396477836,0.0,0.34998595183924597
36,600,1,133.68590000027325,0.902750530413219,0.988210495029177,0.0,0.15699023464682946
37,617,1,132.2517000080552,0.9096187693732125,0.9878143114703042,0.0,0.20900451821714638
38,633,1,132.03300000168383,0.9148760054792676,0.9900804800646645,0.0,2.198321030788567
39,650,1,135.6887000001734,0.9191250843661172,0.9877244021211352,0.0,0.24256840008963945
40,667,1,133.0965999950422,0.922518755708422,0.9852067530155182,0.0,0.24350256861325503
41,683,1,134.0998999949079,0.9261302905423301,0.9858292937278748,0.0,0.95211058480178
42,700,1,135.24260000849608,0.9311610545430865,0.9907393029757908,0.0,0.17038740867585825
43,717,1,133.44090001191944,0.9332892511572156,0.9856018168585641,0.0,0.4190045703263543
44,733,1,132.09359999746084,0.9355853455407279,0.984153653894152,0.0,1.016642989131933
45,750,1,130.2910999947926,0.9365811901433128,0.9751545148236411,0.0,0.39510568688577963
46,767,1,131.5768000058597,0.9379825506891523,0.9805574544838497,0.0,0.3446087245001198
47,783,1,132.10639999306295,0.9398441442421505,0.9824434050491878,0.0,0.8547398694782324
48,800,1,132.28269999672193,0.9398584280695234,0.9724590735776084,0.0,0.8120027304652965
49,817,1,133.29879999218974,0.9412023169653756,0.9684333886419024,0.0,0.583758401099354
50,833,1,133.1618999975035,0.9445275919778007,0.9858408910887582,0.0,0.7001781385475967
51,850,1,131.92040000285488,0.945384796176638,0.9751286464078086,0.0,0.7055703699206248
52,867,1,132.3945000040112,0.9479374417236873,0.9817383544785636,0.0,0.411359322479331
53,883,1,131.87929999548942,0.9496807072843824,0.977745247738702,0.0,0.3326226883961386
54,900,1,132.86759999755304,0.9511885813304356,0.9797921904495784,0.0,0.5618977787393553
55,917,1,134.6246000030078,0.9538477531501225,0.9797233598572868,0.0,0.5322639130539003
56,933,1,133.44059999508318,0.9552801975182125,0.9799863525799343,0.0,0.23884620838139733
57,950,1,132.743299996946,0.9532792908804757,0.9730362551552909,0.0,0.5635518823786011
58,967,1,133.04250000510365,0.9511200530188424,0.976502001285553,0.0,0.8292488367117895
59,983,1,132.679400005145,0.9466945827007294,0.9703629400048938,0.0,0.7319848221741407
60,1000,1,132.3402999987593,0.9415330120495388,0.9676532106740134,0.0,0.3413405871001819
61,1017,1,132.2401999932481,0.9393974627767291,0.9786870011261531,0.0,0.9274547884611406
62,1033,1,132.61960000090767,0.9339383712836674,0.9751281014510563,0.0,0.4057702365243936
63,1050,1,134.3990000023041,0.9280892355101449,0.9777854212692806,0.0,0.7312522630287469
64,1067,1,133.14289999834727,0.9253483457224709,0.9704083587442126,0.0,1.815226481768071
65,1083,1,133.17660000757314,0.9211747305733817,0.9747122781617301,0.0,0.9881453885400109
66,1100,1,130.99560000409838,0.9177727784429278,0.971683280808585,0.0,0.506487677625434
67,1117,1,134.76590000209399,0.9141024947166443,0.9807008802890778,0.0,0.32143596188312035
68,1133,1,132.3283999954583,0.9074044227600098,0.9741212257317134,0.0,0.44175072949114186
69,1150,1,136.7968000122346,0.9058679129396167,0.9873047598770687,0.0,0.4183754825227129
70,1167,1,133.85299999208655,0.8933271212237222,0.9829803662640708,0.0,0.5507963208792809
71,1183,1,133.0015999992611,0.8822270120893206,0.9893997481891087,0.0,0.5655756860942138
72,1200,1,133.32020000962075,0.8755675980022976,0.9889635954584394,0.0,0.3154651839793803
73,1217,1,133.7268000061158,0.8595618903636932,0.9894416843141828,0.0,0.8964098965852051
74,1233,1,132.61429998965468,0.8490280445132937,0.9852962281022754,0.07142857142857142,0.4225911274040938
75,1250,1,132.15599999239203,0.8349664275135312,0.989549287727901,0.07142857142857142,1.3138345169152459
76,1267,1,134.17869999830145,0.8290245447840009,0.9920701469693866,0.07142857142857142,0.41095384950506475
77,1283,1,133.5462999995798,0.8206056654453278,0.9927375572068351,0.07142857142857142,0.37923204811085587
78,1300,1,135.56809999863617,0.8144235866410392,0.9916081939424787,0.07142857142857142,0.7133950252870622
79,1317,1,131.706000000122,0.8193776288202831,0.9938142597675323,0.07142857142857142,0.5438585620377616
80,1333,1,133.54870000330266,0.8196481849466052,0.9895536260945457,0.07142857142857142,0.3418119798094023
81,1350,1,132.96709999849554,0.821501361472266,0.9896230186734881,0.07142857142857142,0.3449362352792022
82,1367,1,133.61229999281932,0.8212084131581443,0.9863147735595703,0.07142857142857142,0.2615893440312511
83,1383,1,134.02239998686127,0.8169436986957278,0.9888302385807037,0.07142857142857142,0.32442988144217816
84,1400,1,133.412800001679,0.8185227087565831,0.986208690064294,0.07142857142857142,0.2501281893877743
85,1417,1,135.2197999949567,0.814159665788923,0.9919164223330361,0.07142857142857142,0.8551600666666318
