frame_idx,timestamp_ms,landmark_idx,landmark_name,x_m,y_m,z_m,visibility,presence
0,0,11,left_shoulder,0.15284177660942078,-0.4302898645401001,-0.08978140354156494,0.9961525797843933,0.9715941548347473
0,0,12,right_shoulder,-0.1599169373512268,-0.46986475586891174,0.011255742982029915,0.9966989159584045,0.9841068983078003
0,0,23,left_hip,0.09808681905269623,0.004887327551841736,0.009037183597683907,0.9877039194107056,0.9756854772567749
0,0,24,right_hip,-0.09645263850688934,-0.010357163846492767,-0.007847283966839314,0.9920856356620789,0.9865666031837463
0,0,13,left_elbow,0.23965272307395935,-0.20952075719833374,-0.1392340064048767,0.5856702923774719,0.776483416557312
0,0,14,right_elbow,-0.15094314515590668,-0.16618956625461578,0.002859870670363307,0.21497014164924622,0.9637628197669983
0,0,15,left_wrist,0.2643681466579437,0.07103897631168365,-0.1397285908460617,0.06515966355800629,0.29013752937316895
0,0,16,right_wrist,-0.22634978592395782,0.03220851346850395,-0.05397317185997963,0.23267485201358795,0.9597020745277405
0,0,21,left_thumb,0.24998579919338226,0.11366772651672363,-0.14397171139717102,0.0663381889462471,0.24017231166362762
0,0,22,right_thumb,-0.21947230398654938,0.04027130454778671,-0.071578748524189,0.2545652687549591,0.9419499635696411
0,0,19,left_index,0.22101932764053345,0.1591854840517044,-0.15508389472961426,0.07070782780647278,0.16475847363471985
0,0,20,right_index,-0.20312321186065674,0.052698105573654175,-0.10233910381793976,0.261483758687973,0.8888375759124756
0,0,17,left_pinky,0.2694988250732422,0.1325971633195877,-0.14854371547698975,0.0625801756978035,0.1452092081308365
0,0,18,right_pinky,-0.22157877683639526,0.06990222632884979,-0.07826755195856094,0.23291730880737305,0.8849508166313171
1,17,11,left_shoulder,0.1527804136276245,-0.4308073818683624,-0.15655004978179932,0.9959797263145447,0.9409323930740356
1,17,12,right_shoulder,-0.152212992310524,-0.4828505218029022,-0.02466428652405739,0.9965612888336182,0.9701790809631348
1,17,23,left_hip,0.09731771796941757,0.005885312333703041,0.007880269549787045,0.9875220656394958,0.9570332765579224
1,17,24,right_hip,-0.0956023633480072,-0.011256866157054901,-0.006942478474229574,0.9920386075973511,0.9774096012115479
1,17,13,left_elbow,0.23279893398284912,-0.21126015484333038,-0.2007865160703659,0.6058831214904785,0.8771386742591858
1,17,14,right_elbow,-0.14802077412605286,-0.1826198250055313,-0.021357174962759018,0.2263241708278656,0.9892094731330872
1,17,15,left_wrist,0.2517707943916321,0.053759459406137466,-0.18636436760425568,0.07197868824005127,0.4964316189289093
1,17,16,right_wrist,-0.20883122086524963,0.006133996415883303,-0.07636803388595581,0.2592073082923889,0.9943484663963318
1,17,21,left_thumb,0.2379458099603653,0.0931532010436058,-0.19311566650867462,0.07006199657917023,0.4067330062389374
1,17,22,right_thumb,-0.19776633381843567,0.011706649325788021,-0.09538611769676208,0.27387863397598267,0.9904829263687134
1,17,19,left_index,0.20866020023822784,0.12546561658382416,-0.20616447925567627,0.07509105652570724,0.2955605387687683
1,17,20,right_index,-0.17443497478961945,0.020642518997192383,-0.12970981001853943,0.28350523114204407,0.9805883765220642
1,17,17,left_pinky,0.25596535205841064,0.10784455388784409,-0.19485445320606232,0.06677382439374924,0.2751121520996094
1,17,18,right_pinky,-0.19721536338329315,0.04272257536649704,-0.10700752586126328,0.25405243039131165,0.9805179834365845
2,33,11,left_shoulder,0.15169669687747955,-0.44120562076568604,-0.14996036887168884,0.9958584904670715,0.954281747341156
2,33,12,right_shoulder,-0.14717018604278564,-0.5000568628311157,-0.021952711045742035,0.9960151314735413,0.9439272880554199
2,33,23,left_hip,0.09609856456518173,0.006180547643452883,0.007076278794556856,0.9846779704093933,0.8709009885787964
2,33,24,right_hip,-0.0940353199839592,-0.011598740704357624,-0.006365866865962744,0.9900584816932678,0.9052591323852539
2,33,13,left_elbow,0.2262793332338333,-0.21876117587089539,-0.19196735322475433,0.6331537365913391,0.8603305220603943
