frame_idx,timestamp_ms,landmark_idx,landmark_name,x,y,z,visibility,presence
0,0,11,left_shoulder,0.7800766229629517,0.20320619642734528,-1.3022432327270508,0.9988288283348083,0.9985005855560303
0,0,12,right_shoulder,0.13347715139389038,0.27408090233802795,-0.8265261650085449,0.996880054473877,0.9948628544807434
0,0,23,left_hip,0.7108439207077026,0.7589460611343384,-0.14614969491958618,0.9666564464569092,0.862929105758667
0,0,24,right_hip,0.34325748682022095,0.7869412899017334,0.15169751644134521,0.9638744592666626,0.856531023979187
0,0,13,left_elbow,0.9022996425628662,0.5179598331451416,-1.1507495641708374,0.9987627267837524,0.9988430738449097
0,0,14,right_elbow,0.12056796997785568,0.5646848082542419,-0.563792884349823,0.9583496451377869,0.9979304075241089
0,0,15,left_wrist,1.066650390625,0.860746443271637,-1.5076401233673096,0.989364504814148,0.9653216004371643
0,0,16,right_wrist,0.04206615686416626,0.778896689414978,-0.9860101938247681,0.8942018151283264,0.969184160232544
0,0,21,left_thumb,1.0301833152770996,0.9409129619598389,-1.584282398223877,0.9809945225715637,0.8894256949424744
0,0,22,right_thumb,0.06664329767227173,0.8379050493240356,-1.0882387161254883,0.9052761793136597,0.9179325103759766
0,0,19,left_index,1.0854756832122803,0.9709656238555908,-1.8553788661956787,0.9740006923675537,0.809531033039093
0,0,20,right_index,0.03913283348083496,0.8563956618309021,-1.3142157793045044,0.8783297538757324,0.857819139957428
0,0,17,left_pinky,1.1409701108932495,0.957671582698822,-1.7006553411483765,0.969595193862915,0.7139549255371094
0,0,18,right_pinky,0.012272059917449951,0.8686102628707886,-1.105371117591858,0.8643097877502441,0.8079148530960083
1,17,11,left_shoulder,0.769708514213562,0.20347627997398376,-1.3818778991699219,0.9988305568695068,0.9957452416419983
1,17,12,right_shoulder,0.13182571530342102,0.27645987272262573,-0.7473405003547668,0.9970554709434509,0.9954635500907898
1,17,23,left_hip,0.7077355980873108,0.8017708659172058,-0.1661781519651413,0.9577930569648743,0.6696679592132568
1,17,24,right_hip,0.34375399351119995,0.8189666271209717,0.17161794006824493,0.9559496641159058,0.6825706958770752
1,17,13,left_elbow,0.919800341129303,0.5179598927497864,-1.3586344718933105,0.9981027841567993,0.9720287322998047
1,17,14,right_elbow,0.11291922628879547,0.5721220374107361,-0.5035503506660461,0.9464436173439026,0.9769819378852844
1,17,15,left_wrist,1.0842097997665405,0.8627246022224426,-1.6968116760253906,0.9772928953170776,0.6337462067604065
1,17,16,right_wrist,0.034530606120824814,0.8100829720497131,-0.9415931701660156,0.8586737513542175,0.7733795046806335
1,17,21,left_thumb,1.0362238883972168,0.944516122341156,-1.7740592956542969,0.9629762768745422,0.4581826627254486
1,17,22,right_thumb,0.05459887534379959,0.8638125061988831,-1.0583490133285522,0.8721710443496704,0.6201252341270447
1,17,19,left_index,1.0869804620742798,0.9767048954963684,-2.0760738849639893,0.9550407528877258,0.37787294387817383
1,17,20,right_index,0.03598632290959358,0.8909777998924255,-1.3056806325912476,0.8441163897514343,0.5532379150390625
1,17,17,left_pinky,1.1513011455535889,0.960524320602417,-1.9274513721466064,0.9452941417694092,0.2913970947265625
1,17,18,right_pinky,0.0008586731855757535,0.9109522104263306,-1.0768290758132935,0.8252917528152466,0.504798173904419
2,33,11,left_shoulder,0.7688838839530945,0.20349560678005219,-1.3500440120697021,0.9987569451332092,0.9891079664230347
2,33,12,right_shoulder,0.12865830957889557,0.2770741581916809,-0.7333962917327881,0.9971213936805725,0.9875526428222656
2,33,23,left_hip,0.7061283588409424,0.8274186849594116,-0.16431136429309845,0.9262048006057739,0.3068220615386963
2,33,24,right_hip,0.34337756037712097,0.8420229554176331,0.17015832662582397,0.9250274896621704,0.3183301091194153
2,33,13,left_elbow,0.920763373374939,0.5197507739067078,-1.3548922538757324,0.9957408905029297,0.8543156981468201
2,33,14,right_elbow,0.1116814911365509,0.5819424986839294,-0.5434620976448059,0.9315856099128723,0.8924033045768738
2,33,15,left_wrist,1.0901622772216797,0.8627014756202698,-1.665317416191101,0.9533048868179321,0.24585476517677307
2,33,16,right_wrist,0.03491954132914543,0.804246723651886,-1.201850175857544,0.8215124607086182,0.4669168293476105
2,33,21,left_thumb,1.0408878326416016,0.9428542852401733,-1.7379181385040283,0.9352731108665466,0.17919418215751648
2,33,22,right_thumb,0.054722074419260025,0.8596780896186829,-1.3186308145523071,0.8373937606811523,0.36562588810920715
2,33,19,left_index,1.0893555879592896,0.975735068321228,-2.032869815826416,0.927278459072113,0.15158766508102417
2,33,20,right_index,0.032384246587753296,0.8883557915687561,-1.6089391708374023,0.8100863695144653,0.3305545449256897
2,33,17,left_pinky,1.1544418334960938,0.9605073928833008,-1.8801292181015015,0.9105584025382996,0.11212138086557388
2,33,18,right_pinky,-0.0013254154473543167,0.909878134727478,-1.3986455202102661,0.7864404916763306,0.284018874168396
3,50,11,left_shoulder,0.7689295411109924,0.20350737869739532,-1.3490259647369385,0.99870765209198,0.9913239479064941
3,50,12,right_shoulder,0.12638404965400696,0.27710363268852234,-0.7405786514282227,0.9970813393592834,0.9858289957046509
3,50,23,left_hip,0.6992282271385193,0.8518462777137756,-0.1666027158498764,0.912010669708252,0.45166510343551636
3,50,24,right_hip,0.3406279981136322,0.8617315888404846,0.17262057960033417,0.9090297222137451,0.44119498133659363
3,50,13,left_elbow,0.9288276433944702,0.5241215229034424,-1.3295389413833618,0.9952284097671509,0.9296261668205261
3,50,14,right_elbow,0.10968396812677383,0.5871771574020386,-0.5400370955467224,0.923926591873169,0.936026930809021
3,50,15,left_wrist,1.1105608940124512,0.8683157563209534,-1.630768060684204,0.9475148916244507,0.4166499674320221
3,50,16,right_wrist,0.03489586338400841,0.8028042316436768,-1.1544275283813477,0.8046355843544006,0.6348414421081543
3,50,21,left_thumb,1.0620019435882568,0.9461004734039307,-1.724649429321289,0.9259122014045715,0.28670015931129456
3,50,22,right_thumb,0.05653059482574463,0.8554729223251343,-1.26405668258667,0.8197154998779297,0.5057262778282166
3,50,19,left_index,1.1102272272109985,0.9798002243041992,-2.015021324157715,0.917565107345581,0.2328862100839615
3,50,20,right_index,0.033016543835401535,0.8862572312355042,-1.523555040359497,0.7929314970970154,0.4527846872806549
3,50,17,left_pinky,1.1754310131072998,0.9661837816238403,-1.8429224491119385,0.8981088995933533,0.17926812171936035
3,50,18,right_pinky,0.0011879944941028953,0.9088516235351562,-1.3135230541229248,0.7662082314491272,0.40463829040527344
4,67,11,left_shoulder,0.7690389156341553,0.2036944329738617,-1.1091678142547607,0.9987764358520508,0.9973573088645935
4,67,12,right_shoulder,0.1195915937423706,0.27714279294013977,-0.72743159532547,0.9972918033599854,0.9965728521347046
4,67,23,left_hip,0.6964008808135986,0.8585881590843201,-0.13039161264896393,0.9039620757102966,0.4968031644821167
4,67,24,right_hip,0.3323329985141754,0.8678023815155029,0.13793671131134033,0.9011398553848267,0.5223164558410645
4,67,13,left_elbow,0.928360104560852,0.5247676372528076,-0.8919052481651306,0.9936805963516235,0.9327121376991272
4,67,14,right_elbow,0.1000407338142395,0.5876304507255554,-0.5401686429977417,0.9253813624382019,0.9551423192024231
4,67,15,left_wrist,1.1088486909866333,0.8696168661117554,-1.1452059745788574,0.9350130558013916,0.4550294578075409
4,67,16,right_wrist,0.032090093940496445,0.808244526386261,-1.1345134973526,0.8005916476249695,0.6968429684638977
4,67,21,left_thumb,1.026429533958435,0.9428934454917908,-1.2503306865692139,0.9109501838684082,0.3411400318145752
4,67,22,right_thumb,0.05657681077718735,0.8610984683036804,-1.246885061264038,0.8133454918861389,0.5825138092041016
4,67,19,left_index,1.0519890785217285,0.9768446683883667,-1.5300883054733276,0.902656078338623,0.29530149698257446
4,67,20,right_index,0.03223675489425659,0.8929082155227661,-1.4849019050598145,0.7878425717353821,0.5266866087913513
4,67,17,left_pinky,1.1355103254318237,0.96140056848526,-1.3075717687606812,0.8783721923828125,0.22976762056350708
4,67,18,right_pinky,-0.013806619681417942,0.9078279733657837,-1.267820119857788,0.7583371996879578,0.4783638119697571
5,83,11,left_shoulder,0.7687241435050964,0.20371505618095398,-1.1351187229156494,0.9988235831260681,0.9956320524215698
