frame_idx,timestamp_ms,landmark_idx,landmark_name,x,y,z,visibility,presence
0,0,11,left_shoulder,0.6742345094680786,0.27852708101272583,-0.38214802742004395,0.9999412298202515,0.999747097492218
0,0,12,right_shoulder,-0.010218411684036255,0.2974903881549835,-0.43477317690849304,0.9998171925544739,0.9971339702606201
0,0,23,left_hip,0.5958079695701599,0.8357128500938416,-0.01230564434081316,0.9145556688308716,0.7221229672431946
0,0,24,right_hip,0.18590062856674194,0.8482587337493896,0.015895847231149673,0.8757050633430481,0.5336491465568542
0,0,13,left_elbow,0.8075916767120361,0.5692270994186401,-0.1287790983915329,0.9677327275276184,0.9833555817604065
0,0,14,right_elbow,-0.07389166951179504,0.6136627197265625,-0.3792395293712616,0.9631646275520325,0.9165123105049133
0,0,15,left_wrist,0.8267999291419983,0.8629063963890076,-0.445003867149353,0.8872458934783936,0.8648502230644226
0,0,16,right_wrist,-0.05828794836997986,0.8548721075057983,-0.7602209448814392,0.6974520087242126,0.3608303964138031
0,0,21,left_thumb,0.7995302677154541,0.9330741763114929,-0.5131391286849976,0.8685206770896912,0.7532604336738586
0,0,22,right_thumb,0.03172755241394043,0.9033179879188538,-0.8400323987007141,0.6526414155960083,0.2487461268901825
0,0,19,left_index,0.8398557901382446,0.954472005367279,-0.7405480146408081,0.8653180599212646,0.6571497917175293
0,0,20,right_index,0.008305966854095459,0.9425779581069946,-1.0589133501052856,0.6283463835716248,0.19959165155887604
0,0,17,left_pinky,0.90715491771698,0.9500657916069031,-0.5902835130691528,0.8333483934402466,0.5681991577148438
0,0,18,right_pinky,-0.07918867468833923,0.949682354927063,-0.890518844127655,0.5816624164581299,0.1738854944705963
1,17,11,left_shoulder,0.6742637157440186,0.2794736325740814,-0.42988112568855286,0.9999420046806335,0.9997242093086243
1,17,12,right_shoulder,-0.011534163728356361,0.30032700300216675,-0.44003158807754517,0.9998130798339844,0.995886504650116
1,17,23,left_hip,0.5957913994789124,0.8355588316917419,-0.01412852294743061,0.919884204864502,0.8787448406219482
1,17,24,right_hip,0.1849963217973709,0.8461623787879944,0.01773054338991642,0.8829489350318909,0.7352529168128967
1,17,13,left_elbow,0.8057102560997009,0.5691955089569092,-0.22989332675933838,0.9686921834945679,0.9891485571861267
1,17,14,right_elbow,-0.0737566277384758,0.6136485934257507,-0.3796052038669586,0.963591456413269,0.9331387877464294
1,17,15,left_wrist,0.8268301486968994,0.8620138168334961,-0.6013402938842773,0.8907942771911621,0.90678870677948
1,17,16,right_wrist,-0.058276254683732986,0.8546459078788757,-0.7602258920669556,0.7010509967803955,0.43035584688186646
1,17,21,left_thumb,0.7994893193244934,0.930380642414093,-0.6661223769187927,0.8721775412559509,0.8184148073196411
1,17,22,right_thumb,0.03156144171953201,0.8911749124526978,-0.8400325775146484,0.6564383506774902,0.3147972822189331
1,17,19,left_index,0.8398257493972778,0.9542739987373352,-0.9029134511947632,0.868930459022522,0.7270236611366272
1,17,20,right_index,0.008375316858291626,0.9304051995277405,-1.0587401390075684,0.6316677927970886,0.25112828612327576
1,17,17,left_pinky,0.9068137407302856,0.9488428831100464,-0.7626926302909851,0.8378347158432007,0.6553856134414673
1,17,18,right_pinky,-0.07688893377780914,0.9483781456947327,-0.8899562954902649,0.5847775340080261,0.22300979495048523
2,33,11,left_shoulder,0.6736588478088379,0.2799568474292755,-0.44572150707244873,0.9999455809593201,0.9999110698699951
2,33,12,right_shoulder,-0.013758684508502483,0.30233070254325867,-0.4819798171520233,0.9998223185539246,0.9984891414642334
2,33,23,left_hip,0.5956933498382568,0.8355008959770203,-0.011056968942284584,0.9262482523918152,0.942653477191925
2,33,24,right_hip,0.18497245013713837,0.8460035920143127,0.014573430642485619,0.8921616673469543,0.8718934655189514
2,33,13,left_elbow,0.801281213760376,0.5691315531730652,-0.2381870150566101,0.9703798294067383,0.9911119341850281
2,33,14,right_elbow,-0.07367460429668427,0.6142768263816833,-0.43854522705078125,0.9660426378250122,0.9529632925987244
2,33,15,left_wrist,0.8258606195449829,0.8575183749198914,-0.5820016264915466,0.8973150849342346,0.9366426467895508
2,33,16,right_wrist,-0.05661345645785332,0.8547191023826599,-0.7879322171211243,0.7164789438247681,0.5634859204292297
2,33,21,left_thumb,0.7993856072425842,0.9258222579956055,-0.6474317312240601,0.8796078562736511,0.872872531414032
2,33,22,right_thumb,0.03637269511818886,0.8914107084274292,-0.8671384453773499,0.6731739044189453,0.4296841323375702
2,33,19,left_index,0.8396795988082886,0.9510001540184021,-0.8829633593559265,0.8764313459396362,0.7917378544807434
2,33,20,right_index,0.008780254051089287,0.9302861094474792,-1.084896445274353,0.6487577557563782,0.34267476201057434
2,33,17,left_pinky,0.9048157930374146,0.9447890520095825,-0.7410857677459717,0.8470839262008667,0.7191662192344666
2,33,18,right_pinky,-0.07272443920373917,0.948366105556488,-0.913919985294342,0.6033085584640503,0.2969157099723816
3,50,11,left_shoulder,0.6712031960487366,0.28086647391319275,-0.4415850043296814,0.9999473094940186,0.999854564666748
3,50,12,right_shoulder,-0.01432405412197113,0.30239009857177734,-0.4784640371799469,0.999826967716217,0.9978410005569458
3,50,23,left_hip,0.5902768969535828,0.8345964550971985,-0.010097753256559372,0.9321414828300476,0.9251032471656799
3,50,24,right_hip,0.1821608990430832,0.8437893390655518,0.013502544723451138,0.9007198214530945,0.8374871611595154
3,50,13,left_elbow,0.7943066358566284,0.56903475522995,-0.23659266531467438,0.9717944860458374,0.991655707359314
3,50,14,right_elbow,-0.07499424368143082,0.6141512393951416,-0.4311159551143646,0.9678987264633179,0.9540847539901733
3,50,15,left_wrist,0.8248357176780701,0.8523178100585938,-0.568183958530426,0.9032065868377686,0.9488875269889832
3,50,16,right_wrist,-0.05696399509906769,0.8552549481391907,-0.7516822218894958,0.7302109599113464,0.5591000914573669
3,50,21,left_thumb,0.7992949485778809,0.9208993315696716,-0.6337056756019592,0.8861550092697144,0.8942287564277649
3,50,22,right_thumb,0.03476835787296295,0.8941242098808289,-0.8323958516120911,0.6880216002464294,0.41404426097869873
3,50,19,left_index,0.8396353125572205,0.9468129277229309,-0.8674595355987549,0.8830185532569885,0.8242353796958923
3,50,20,right_index,0.0008404974942095578,0.9312422871589661,-1.0446360111236572,0.663650631904602,0.3268507719039917
3,50,17,left_pinky,0.9046885967254639,0.9403296113014221,-0.7257319092750549,0.8553910255432129,0.7646258473396301
3,50,18,right_pinky,-0.07937297970056534,0.9512133002281189,-0.8696611523628235,0.6195986866950989,0.29358869791030884
4,67,11,left_shoulder,0.6677500009536743,0.2817288339138031,-0.43974247574806213,0.9999496936798096,0.9998952150344849
4,67,12,right_shoulder,-0.021221237257122993,0.30299267172813416,-0.4880654811859131,0.999836802482605,0.9989896416664124
4,67,23,left_hip,0.5890465974807739,0.8346405625343323,-0.0036461795680224895,0.938079297542572,0.9688192009925842
4,67,24,right_hip,0.18095150589942932,0.8438032865524292,0.00670909509062767,0.9095067977905273,0.9423280358314514
4,67,13,left_elbow,0.7872695326805115,0.5693525671958923,-0.2277859002351761,0.9733490943908691,0.9957473874092102
4,67,14,right_elbow,-0.07947864383459091,0.6140522360801697,-0.4324374794960022,0.9703351855278015,0.9827505350112915
4,67,15,left_wrist,0.8224862217903137,0.8464186787605286,-0.5612474679946899,0.9099198579788208,0.972111165523529
4,67,16,right_wrist,-0.057309385389089584,0.8551951050758362,-0.7550185322761536,0.7506862282752991,0.8441108465194702
4,67,21,left_thumb,0.798666775226593,0.915422797203064,-0.6271920800209045,0.893609881401062,0.9383208155632019
4,67,22,right_thumb,0.03474930301308632,0.8943430185317993,-0.8341788649559021,0.7098078727722168,0.7453926801681519
4,67,19,left_index,0.8393585681915283,0.9405297636985779,-0.8612451553344727,0.890478789806366,0.8901928663253784
4,67,20,right_index,0.000631321978289634,0.931256115436554,-1.0461599826812744,0.6867003440856934,0.6544510126113892
4,67,17,left_pinky,0.9036173224449158,0.934785008430481,-0.7182960510253906,0.8647579550743103,0.8500577807426453
4,67,18,right_pinky,-0.07963623106479645,0.9477910399436951,-0.8717718124389648,0.645312488079071,0.6123936176300049
5,84,11,left_shoulder,0.6622281670570374,0.28264185786247253,-0.4471352696418762,0.999951958656311,0.9998956918716431
5,84,12,right_shoulder,-0.02144254930317402,0.3032602071762085,-0.49436113238334656,0.9998413920402527,0.998004138469696
5,84,23,left_hip,0.5870091915130615,0.8327832818031311,-0.0007647913880646229,0.9427911639213562,0.9416397213935852
5,84,24,right_hip,0.180625781416893,0.8431551456451416,0.0038040068466216326,0.9164256453514099,0.8669431805610657
5,84,13,left_elbow,0.778610348701477,0.5693677663803101,-0.2471240907907486,0.9742831587791443,0.9900887608528137
5,84,14,right_elbow,-0.08104348182678223,0.6132077574729919,-0.44500333070755005,0.971649706363678,0.9422405958175659
5,84,15,left_wrist,0.8214999437332153,0.8451625108718872,-0.55779629945755,0.9146896600723267,0.9448471665382385
5,84,16,right_wrist,-0.057675037533044815,0.85518479347229,-0.7566663026809692,0.759320080280304,0.5208960175514221
5,84,21,left_thumb,0.7975899577140808,0.9134522080421448,-0.6239339709281921,0.8991124033927917,0.8893970251083374
5,84,22,right_thumb,0.03449610248208046,0.8953286409378052,-0.8363255858421326,0.7200397849082947,0.386217325925827
5,84,19,left_index,0.8383134007453918,0.9386814832687378,-0.8568871021270752,0.8960312008857727,0.8179411292076111
5,84,20,right_index,0.0010139882797375321,0.9313618540763855,-1.0472975969314575,0.6966434121131897,0.30585741996765137
5,84,17,left_pinky,0.9023675918579102,0.9323436617851257,-0.7138877511024475,0.8716123700141907,0.75291907787323
5,84,18,right_pinky,-0.0807449221611023,0.9498275518417358,-0.8722643852233887,0.6559916138648987,0.2702942192554474
6,100,11,left_shoulder,0.6576068997383118,0.28327473998069763,-0.42526334524154663,0.9999521970748901,0.9998152852058411
6,100,12,right_shoulder,-0.026050344109535217,0.3044161796569824,-0.49900275468826294,0.9998448491096497,0.9978054165840149
6,100,23,left_hip,0.5851205587387085,0.8320065140724182,0.008782395161688328,0.9478145837783813,0.9691658020019531
6,100,24,right_hip,0.18032966554164886,0.8432260751724243,-0.006071134470403194,0.9238877296447754,0.9379913806915283
6,100,13,left_elbow,0.771277904510498,0.5692393183708191,-0.21312732994556427,0.9750189185142517,0.995181143283844
6,100,14,right_elbow,-0.08533244580030441,0.613611102104187,-0.45305880904197693,0.9735746383666992,0.9738734364509583
6,100,15,left_wrist,0.8204168677330017,0.8393375873565674,-0.47308486700057983,0.9197744727134705,0.9730147123336792
6,100,16,right_wrist,-0.05811883881688118,0.8664791584014893,-0.756929337978363,0.7742406725883484,0.7325356006622314
6,100,21,left_thumb,0.7967453598976135,0.9075791239738464,-0.5389583110809326,0.9045259356498718,0.9403109550476074
6,100,22,right_thumb,0.0345635786652565,0.9112502336502075,-0.8363656997680664,0.7357175350189209,0.5856257677078247
6,100,19,left_index,0.8370354175567627,0.9334962964057922,-0.7601123452186584,0.9014205932617188,0.8930930495262146
6,100,20,right_index,-0.0017939897952601314,0.947875440120697,-1.0475412607192993,0.712730348110199,0.4770735800266266
6,100,17,left_pinky,0.8994216322898865,0.9267674684524536,-0.6159775853157043,0.878577470779419,0.8573604226112366
6,100,18,right_pinky,-0.08909700065851212,0.9564266800880432,-0.8729205131530762,0.6740350127220154,0.44086435437202454
